#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_30721_length_9456_cov_34.877311:5394-6422   -            343 35840at7898          -            524   4.8e-30  102.7   2.7   1   4   1.6e-09   1.7e-07   28.4   0.2   406   506    10   107     4   113 0.92 -
NODE_30721_length_9456_cov_34.877311:5394-6422   -            343 35840at7898          -            524   4.8e-30  102.7   2.7   2   4   1.2e-11   1.2e-09   35.4   0.0   404   476   115   189   109   192 0.92 -
NODE_30721_length_9456_cov_34.877311:5394-6422   -            343 35840at7898          -            524   4.8e-30  102.7   2.7   3   4   1.7e-08   1.8e-06   25.0   0.1   404   515   184   294   182   295 0.92 -
NODE_30721_length_9456_cov_34.877311:5394-6422   -            343 35840at7898          -            524   4.8e-30  102.7   2.7   4   4     6e-07   6.1e-05   19.9   0.0   404   457   285   338   280   342 0.92 -
NODE_5511_length_18100_cov_37.897672:3020-4018   -            333 35840at7898          -            524   5.1e-27   92.8   3.7   1   5   1.3e-13   1.3e-11   41.9   0.3   403   522    24   140     5   142 0.90 -
NODE_5511_length_18100_cov_37.897672:3020-4018   -            333 35840at7898          -            524   5.1e-27   92.8   3.7   2   5   1.2e-06   0.00013   18.9   0.0   404   475    91   161    80   166 0.90 -
NODE_5511_length_18100_cov_37.897672:3020-4018   -            333 35840at7898          -            524   5.1e-27   92.8   3.7   3   5   1.9e-05     0.002   14.9   0.0   405   458   158   211   153   216 0.93 -
NODE_5511_length_18100_cov_37.897672:3020-4018   -            333 35840at7898          -            524   5.1e-27   92.8   3.7   4   5   1.5e-06   0.00015   18.6   0.0   404   459   190   245   187   254 0.90 -
NODE_5511_length_18100_cov_37.897672:3020-4018   -            333 35840at7898          -            524   5.1e-27   92.8   3.7   5   5   8.1e-07   8.4e-05   19.5   0.0   410   475   262   326   255   333 0.88 -
NODE_7627_length_16382_cov_44.257753:13202-14227 -            342 35840at7898          -            524     4e-24   83.2   3.0   1   4   2.2e-13   2.2e-11   41.2   0.1   391   515    22   141     7   142 0.88 -
NODE_7627_length_16382_cov_44.257753:13202-14227 -            342 35840at7898          -            524     4e-24   83.2   3.0   2   4     5e-08   5.1e-06   23.5   0.1   405   473   100   168    94   171 0.94 -
NODE_7627_length_16382_cov_44.257753:13202-14227 -            342 35840at7898          -            524     4e-24   83.2   3.0   3   4   7.8e-08   8.1e-06   22.8   0.1   406   477   168   238   165   244 0.85 -
NODE_7627_length_16382_cov_44.257753:13202-14227 -            342 35840at7898          -            524     4e-24   83.2   3.0   4   4   0.00014     0.015   12.1   0.0   406   512   234   337   233   342 0.81 -
NODE_18924_length_11862_cov_29.614639:6091-7278  -            396 35840at7898          -            524   4.2e-23   79.9   1.7   1   4   2.3e-05    0.0024   14.6   0.0   405   461    26    82    20    91 0.89 -
NODE_18924_length_11862_cov_29.614639:6091-7278  -            396 35840at7898          -            524   4.2e-23   79.9   1.7   2   4   7.2e-09   7.4e-07   26.2   0.1   403   509    91   194    74   197 0.86 -
NODE_18924_length_11862_cov_29.614639:6091-7278  -            396 35840at7898          -            524   4.2e-23   79.9   1.7   3   4   2.4e-10   2.5e-08   31.1   0.2   390   500   178   284   174   290 0.86 -
NODE_18924_length_11862_cov_29.614639:6091-7278  -            396 35840at7898          -            524   4.2e-23   79.9   1.7   4   4   3.9e-05     0.004   13.9   0.0   405   513   258   366   255   374 0.80 -
NODE_5089_length_18489_cov_45.591898:3473-4573   -            367 35840at7898          -            524   1.6e-22   77.9   9.5   1   3   6.1e-10   6.3e-08   29.8   0.7   406   520    43   155    33   160 0.83 -
NODE_5089_length_18489_cov_45.591898:3473-4573   -            367 35840at7898          -            524   1.6e-22   77.9   9.5   2   3   3.1e-09   3.2e-07   27.4   0.8   406   500   177   270   170   270 0.88 -
NODE_5089_length_18489_cov_45.591898:3473-4573   -            367 35840at7898          -            524   1.6e-22   77.9   9.5   3   3   2.4e-11   2.5e-09   34.4   0.2   405   519   244   356   242   361 0.91 -
NODE_30721_length_9456_cov_34.877311:6015-6893   -            293 35840at7898          -            524   1.1e-16   58.7   0.2   1   4   0.00053     0.055   10.2   0.0   403   451     9    57     1    68 0.82 -
NODE_30721_length_9456_cov_34.877311:6015-6893   -            293 35840at7898          -            524   1.1e-16   58.7   0.2   2   4   4.2e-07   4.3e-05   20.4   0.0   404   458    78   132    73   136 0.92 -
NODE_30721_length_9456_cov_34.877311:6015-6893   -            293 35840at7898          -            524   1.1e-16   58.7   0.2   3   4   3.1e-05    0.0031   14.3   0.0   405   474   112   181   104   186 0.87 -
NODE_30721_length_9456_cov_34.877311:6015-6893   -            293 35840at7898          -            524   1.1e-16   58.7   0.2   4   4   1.4e-07   1.4e-05   22.0   0.0   405   518   179   291   167   293 0.91 -
NODE_14748_length_13098_cov_32.515886:2254-2940  -            229 35840at7898          -            524   6.5e-15   52.8   0.4   1   3      0.17        17    1.9   0.0   427   458    71   102    12   114 0.72 -
NODE_14748_length_13098_cov_32.515886:2254-2940  -            229 35840at7898          -            524   6.5e-15   52.8   0.4   2   3    0.0002      0.02   11.6   0.0   404   456    81   133    76   136 0.93 -
NODE_14748_length_13098_cov_32.515886:2254-2940  -            229 35840at7898          -            524   6.5e-15   52.8   0.4   3   3   5.1e-15   5.3e-13   46.5   0.1   406   518   116   224   111   228 0.91 -
NODE_29764_length_9612_cov_28.439819:6815-7306   -            164 35840at7898          -            524   2.1e-14   51.2   1.1   1   2    0.0043      0.45    7.2   0.0   426   466     9    48     4    55 0.80 -
NODE_29764_length_9612_cov_28.439819:6815-7306   -            164 35840at7898          -            524   2.1e-14   51.2   1.1   2   2   4.2e-14   4.3e-12   43.5   0.4   405   518    54   163    45   164 0.92 -
NODE_69420_length_5580_cov_30.633826:3284-4729   -            259 35840at7898          -            524   1.2e-13   48.6   0.7   1   3   3.6e-05    0.0037   14.0   0.0   431   508    14    87     5    95 0.84 -
NODE_69420_length_5580_cov_30.633826:3284-4729   -            259 35840at7898          -            524   1.2e-13   48.6   0.7   2   3   2.2e-10   2.2e-08   31.2   0.1   409   507    57   153    55   162 0.93 -
NODE_69420_length_5580_cov_30.633826:3284-4729   -            259 35840at7898          -            524   1.2e-13   48.6   0.7   3   3   0.00025     0.026   11.2   0.0   409   456   165   212   157   229 0.87 -
NODE_18924_length_11862_cov_29.614639:6622-7194  -            191 35840at7898          -            524   4.2e-12   43.5   0.3   1   2   5.9e-11   6.1e-09   33.1   0.1   401   501    11   108     1   120 0.87 -
NODE_18924_length_11862_cov_29.614639:6622-7194  -            191 35840at7898          -            524   4.2e-12   43.5   0.3   2   2   1.4e-05    0.0015   15.3   0.0   405   506    81   182    77   190 0.80 -
NODE_68157_length_5662_cov_35.241417:435-4740    -            204 35840at7898          -            524   6.7e-12   42.9   0.2   1   2     2e-08     2e-06   24.8   0.0   407   517    11   120     5   124 0.90 -
NODE_68157_length_5662_cov_35.241417:435-4740    -            204 35840at7898          -            524   6.7e-12   42.9   0.2   2   2   2.6e-06   0.00026   17.8   0.7   406   497   111   202   107   204 0.86 -
