#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_2522_length_22263_cov_35.960341:9078-16342  -            153 106506at7898         -            180   2.4e-24   84.2   0.1   1   1   5.6e-26   3.5e-24   83.7   0.1    14   151     1   152     1   153 0.85 -
NODE_11379_length_14403_cov_35.141848:3758-5718  -            152 106506at7898         -            180   5.1e-23   79.9   0.0   1   1   1.1e-24   7.1e-23   79.4   0.0    15   151     1   151     1   152 0.86 -
NODE_3945_length_19915_cov_36.207055:8573-11558  -            131 106506at7898         -            180   7.4e-21   72.8   0.0   1   1   1.8e-22   1.1e-20   72.2   0.0    15   127     1   127     1   130 0.83 -
NODE_7328_length_16596_cov_43.746802:7565-10521  -            135 106506at7898         -            180     1e-20   72.3   0.2   1   1   2.1e-22   1.3e-20   72.0   0.2    34   157     6   132     2   134 0.85 -
NODE_14139_length_13328_cov_38.026230:5748-8942  -            164 106506at7898         -            180   3.6e-19   67.3   0.0   1   1   1.1e-20   6.6e-19   66.5   0.0    12   152     2   160     1   164 0.74 -
NODE_64796_length_5896_cov_53.702087:854-2667    -            174 106506at7898         -            180     2e-18   64.9   0.0   1   1   5.7e-20   3.6e-18   64.1   0.0    12   157     2   166     1   171 0.78 -
NODE_21960_length_11106_cov_60.736440:2383-5036  -            171 106506at7898         -            180   3.1e-18   64.3   0.0   1   1   1.6e-19   9.7e-18   62.7   0.0    12   157     3   167     1   171 0.81 -
NODE_8949_length_15619_cov_28.300129:10420-12433 -            156 106506at7898         -            180   3.3e-18   64.2   0.1   1   1   8.4e-20   5.3e-18   63.5   0.1     3   128    15   154    13   156 0.80 -
NODE_572_length_30524_cov_36.902876:13143-17709  -            159 106506at7898         -            180   1.9e-17   61.7   0.2   1   1   6.8e-19   4.3e-17   60.6   0.2    12   150     1   154     1   158 0.80 -
NODE_1347_length_25786_cov_41.962627:1343-1924   -            194 106506at7898         -            180   3.2e-16   57.7   0.0   1   1   9.5e-18   5.9e-16   56.8   0.0    13   165     1   174     1   182 0.78 -
NODE_39131_length_8286_cov_47.137291:4000-5824   -            130 106506at7898         -            180   4.6e-16   57.2   0.0   1   1   9.4e-18   5.8e-16   56.9   0.0    16   126     2   129     1   130 0.77 -
NODE_474_length_31661_cov_39.741937:18542-22565  -            196 106506at7898         -            180   1.8e-15   55.2   0.2   1   1   4.8e-17     3e-15   54.5   0.2    14   149     1   161     1   178 0.75 -
NODE_6467_length_17274_cov_41.059156:2580-6745   -            159 106506at7898         -            180   2.6e-15   54.7   2.6   1   1     1e-16   6.4e-15   53.5   2.6    14   155     1   158     1   159 0.80 -
NODE_269_length_35166_cov_43.040636:17846-26500  -            148 106506at7898         -            180     5e-15   53.8   0.2   1   1     2e-16   1.2e-14   52.6   0.2    13    96     4   103     1   120 0.79 -
NODE_269_length_35166_cov_43.040636:8665-17319   -            148 106506at7898         -            180     5e-15   53.8   0.2   1   1     2e-16   1.2e-14   52.6   0.2    13    96     4   103     1   120 0.79 -
NODE_3058_length_21227_cov_49.256058:653-1878    -            159 106506at7898         -            180   5.9e-15   53.6   0.1   1   1   1.2e-16   7.4e-15   53.3   0.1    23   156    12   155     3   158 0.81 -
NODE_1550_length_25018_cov_51.654962:9506-10060  -            185 106506at7898         -            180   7.1e-15   53.3   0.0   1   1     2e-16   1.3e-14   52.5   0.0    12   156    16   184    10   185 0.76 -
NODE_5763_length_17889_cov_32.845756:13091-13911 -            157 106506at7898         -            180   1.3e-14   52.5   0.1   1   1   3.6e-16   2.2e-14   51.7   0.1    12   150     1   153     1   156 0.82 -
NODE_5561_length_18059_cov_38.831292:8308-11075  -             96 106506at7898         -            180   1.6e-13   48.9   0.0   1   1   3.1e-15     2e-13   48.6   0.0    33   115     4    93     1    95 0.81 -
NODE_4926_length_18643_cov_31.876510:13216-13482 -             89 106506at7898         -            180   1.4e-12   45.8   0.0   1   1   2.5e-14   1.6e-12   45.7   0.0    68   135    15    82    11    89 0.92 -
NODE_34180_length_8937_cov_42.322471:5046-5690   -            105 106506at7898         -            180   3.5e-12   44.5   0.1   1   1   6.7e-14   4.2e-12   44.3   0.1    67   152    18    97     8   104 0.77 -
NODE_26759_length_10144_cov_37.238726:1842-2597  -            126 106506at7898         -            180   5.4e-12   43.9   0.1   1   1   1.1e-13   7.1e-12   43.5   0.1    47   150    15   121     4   125 0.79 -
