#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_17090_length_12372_cov_37.891306:3064-5952 -            112 129524at7898         -             95   1.6e-54  180.1   0.0   1   1   4.3e-57   1.8e-54  179.9   0.0     1    95    18   112    18   112 0.99 -
NODE_44755_length_7646_cov_37.940241:6140-6513  -             82 129524at7898         -             95   2.4e-53  176.3   0.0   1   1     6e-56   2.6e-53  176.2   0.0    14    95     1    82     1    82 0.99 -
NODE_6_length_175601_cov_5.006028:105860-106171 -            104 129524at7898         -             95   1.3e-16   58.6   0.0   1   1   3.4e-19   1.5e-16   58.4   0.0    10    95    22   104    14   104 0.92 -
NODE_2_length_385651_cov_5.006209:257559-257861 -            101 129524at7898         -             95   3.7e-16   57.1   0.0   1   1     1e-18   4.5e-16   56.9   0.0     4    92    15   101    13   101 0.95 -
NODE_7_length_114270_cov_4.557751:61256-61492   -             79 129524at7898         -             95   7.2e-15   53.0   0.1   1   1   1.9e-17   8.2e-15   52.8   0.1     4    71    13    79    10    79 0.96 -
NODE_56484_length_6542_cov_31.687568:626-2193   -             84 129524at7898         -             95   3.2e-13   47.7   0.0   1   1   8.7e-16   3.8e-13   47.5   0.0     5    74    15    84    11    84 0.95 -
NODE_180857_length_1549_cov_33.031034:353-517   -             55 129524at7898         -             95   3.8e-13   47.5   0.0   1   1   9.2e-16     4e-13   47.4   0.0    38    89     3    54     1    55 0.94 -
NODE_2_length_385651_cov_5.006209:11538-11861   -            108 129524at7898         -             95   4.1e-12   44.2   0.0   1   1   1.1e-14   4.9e-12   43.9   0.0     7    92    19   108    14   108 0.90 -
NODE_4_length_242253_cov_5.074378:11325-11627   -            101 129524at7898         -             95   6.2e-11   40.4   0.0   1   1     2e-13   8.7e-11   39.9   0.0     6    93    17    99    13   101 0.92 -
NODE_2_length_385651_cov_5.006209:125258-125566 -            103 129524at7898         -             95     2e-10   38.8   0.0   1   1   5.4e-13   2.3e-10   38.5   0.0     4    93    15   101    12   103 0.87 -
NODE_207572_length_1072_cov_1.100719:0-263      -             88 129524at7898         -             95   2.3e-07   28.9   0.0   1   1   6.3e-10   2.7e-07   28.7   0.0     4    82    13    88    11    88 0.91 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/129524at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/129524at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/129524at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:45:53 2021
# [ok]
