#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_95908_length_4131_cov_42.035466:528-1884    -            123 102227at7898         -            208   3.7e-70  234.1   1.4   1   1   6.3e-72   4.1e-70  233.9   1.4    50   171     1   123     1   123 0.99 -
NODE_1_length_1070312_cov_4.967607:154906-155640 -            245 102227at7898         -            208   9.7e-36  121.6   0.2   1   1   1.8e-37   1.2e-35  121.4   0.2     4   195     1   201     1   215 0.86 -
NODE_211327_length_1015_cov_0.946507:60-809      -            250 102227at7898         -            208   2.3e-32  110.6   1.6   1   1   3.9e-34   2.6e-32  110.4   1.6     1   208     1   219     1   219 0.82 -
NODE_213819_length_979_cov_1.007955:373-939      -            189 102227at7898         -            208   7.4e-30  102.4   1.4   1   1   1.3e-31   8.3e-30  102.2   1.4     7   185     1   189     1   189 0.86 -
NODE_218535_length_915_cov_1.181373:364-876      -            171 102227at7898         -            208   1.4e-29  101.5   2.9   1   1   2.4e-31   1.6e-29  101.3   2.9     9   180     2   170     1   171 0.94 -
NODE_5604_length_18020_cov_3.615367:10307-11038  -            244 102227at7898         -            208   3.5e-29  100.2   1.9   1   1   7.2e-31   4.8e-29   99.8   1.9     7   207     2   213     1   214 0.84 -
NODE_325538_length_358_cov_0.590734:4-333        -            110 102227at7898         -            208   5.4e-26   89.8   0.3   1   1   9.5e-28   6.3e-26   89.6   0.3    76   180     5   109     2   110 0.94 -
NODE_5_length_211341_cov_5.135854:125829-201415  -            250 102227at7898         -            208   1.1e-24   85.5   0.0   1   1   2.3e-26   1.5e-24   85.1   0.0     8   191     5   198     2   205 0.84 -
NODE_217450_length_929_cov_0.798795:5-715        -            237 102227at7898         -            208   3.6e-23   80.6   0.7   1   1   6.6e-25   4.3e-23   80.3   0.7    10   207     3   203     1   204 0.88 -
NODE_174350_length_1687_cov_1.022670:706-1431    -            242 102227at7898         -            208   6.8e-23   79.7   1.0   1   1   1.2e-24   7.9e-23   79.5   1.0     3   204     2   208     1   212 0.83 -
NODE_167233_length_1842_cov_0.969593:1076-1678   -            201 102227at7898         -            208   2.1e-22   78.1   0.0   1   1   3.8e-24   2.5e-22   77.8   0.0     7   188     2   193     1   200 0.83 -
NODE_1_length_1070312_cov_4.967607:962688-963269 -            194 102227at7898         -            208   2.5e-22   77.8   0.7   1   2   8.1e-06   0.00054   17.9   0.3     7    37     3    33     1    40 0.89 -
NODE_1_length_1070312_cov_4.967607:962688-963269 -            194 102227at7898         -            208   2.5e-22   77.8   0.7   2   2   3.1e-18     2e-16   58.5   0.0    43   178    58   194    50   194 0.90 -
