#                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_22264_length_11046_cov_28.220608:2844-10187  -            307 63846at7898          -            344  2.5e-114  380.1  28.4   1   2   2.2e-55   1.1e-53  180.7  25.6    55   174     1   134     1   138 0.87 -
NODE_22264_length_11046_cov_28.220608:2844-10187  -            307 63846at7898          -            344  2.5e-114  380.1  28.4   2   2   2.8e-60   1.4e-58  196.8   0.1   203   344   141   307   131   307 0.89 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6   1  22   3.7e-06   0.00019   18.8   7.0    57    98    12    53     7    57 0.93 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6   2  22   0.00016    0.0081   13.4   8.1    61    92    56    87    48    89 0.88 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6   3  22   5.6e-05    0.0028   15.0   4.1    57    94    90   127    87   128 0.94 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6   4  22    0.0013     0.065   10.4  17.6    57   124   127   197   125   203 0.82 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6   5  22   1.1e-07   5.4e-06   23.9   6.0    55    93   205   246   202   247 0.84 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6   6  22   1.4e-10     7e-09   33.4  20.0    53   125   244   314   241   323 0.89 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6   7  22   9.2e-07   4.5e-05   20.8   5.8    57    92   323   358   318   360 0.94 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6   8  22   0.00016    0.0081   13.4   5.6    56    92   360   395   358   401 0.81 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6   9  22   3.1e-06   0.00015   19.1   4.4    57    92   401   436   397   438 0.95 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6  10  22   3.9e-05    0.0019   15.5   4.9    57    98   439   482   436   482 0.88 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6  11  22   1.5e-12   7.2e-11   39.9   7.9    54    97   476   519   475   520 0.95 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6  12  22   5.7e-08   2.8e-06   24.8   6.1    55    97   515   557   514   559 0.95 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6  13  22     2e-10   9.9e-09   32.9   9.2    56    98   554   596   552   597 0.93 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6  14  22   1.2e-06   5.9e-05   20.5   8.6    57    97   593   633   591   634 0.94 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6  15  22   3.2e-07   1.6e-05   22.3   7.0    55    91   629   665   628   668 0.93 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6  16  22   8.3e-07   4.1e-05   21.0   6.0    58   102   668   712   665   719 0.89 -
NODE_3016_length_21299_cov_39.818208:1008-21123   -           1254 63846at7898          -            344   1.8e-81  272.1 328.6  17  22    0.0073      0.36    8.0   3.5    62    92   720   750   716   753 0.92 -
