#                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_32938_length_9119_cov_43.327384:3284-7641     -            742 4528at7898           -            721  2.4e-200  665.4  25.5   1   1  3.3e-201  4.2e-199  661.3  25.4    20   615    31   742    11   742 0.86 -
NODE_64573_length_5911_cov_35.051445:343-2076      -            578 4528at7898           -            721   3.4e-23   79.7   1.7   1   2   5.4e-22   6.7e-20   68.8   0.4   105   282    69   268    45   301 0.81 -
NODE_64573_length_5911_cov_35.051445:343-2076      -            578 4528at7898           -            721   3.4e-23   79.7   1.7   2   2   0.00034     0.042   10.0   0.0   583   630   530   577   520   578 0.93 -
NODE_24412_length_10582_cov_37.177621:6045-7775    -            577 4528at7898           -            721     2e-17   60.6   1.6   1   2   1.6e-18     2e-16   57.4   0.3   107   284    93   289    87   317 0.80 -
NODE_24412_length_10582_cov_37.177621:6045-7775    -            577 4528at7898           -            721     2e-17   60.6   1.6   2   2     0.074       9.3    2.3   0.0   391   421   498   528   474   568 0.77 -
NODE_69253_length_5591_cov_40.808631:2540-5542     -            621 4528at7898           -            721   1.5e-09   34.7   7.8   1   2     0.013       1.6    4.8   0.8   582   628    11    58     3    68 0.81 -
NODE_69253_length_5591_cov_40.808631:2540-5542     -            621 4528at7898           -            721   1.5e-09   34.7   7.8   2   2   2.5e-11   3.2e-09   33.6   1.1   608   696    89   177    82   185 0.93 -
NODE_7931_length_16208_cov_43.431995:9972-14379    -            293 4528at7898           -            721   1.8e-09   34.4   7.9   1   2   0.00036     0.044    9.9   0.7   585   645    95   155    66   162 0.81 -
NODE_7931_length_16208_cov_43.431995:9972-14379    -            293 4528at7898           -            721   1.8e-09   34.4   7.9   2   2   1.8e-10   2.3e-08   30.7   2.8   584   701   150   268   149   278 0.96 -
NODE_117271_length_3272_cov_31.191617:671-1780     -            370 4528at7898           -            721   1.3e-06   24.9  12.8   1   3    0.0014      0.17    8.0   1.2   577   669    74   164    62   188 0.68 -
NODE_117271_length_3272_cov_31.191617:671-1780     -            370 4528at7898           -            721   1.3e-06   24.9  12.8   2   3    0.0031      0.38    6.8   0.9   602   660   209   265   189   278 0.70 -
NODE_117271_length_3272_cov_31.191617:671-1780     -            370 4528at7898           -            721   1.3e-06   24.9  12.8   3   3   3.1e-06   0.00038   16.8   0.2   592   666   276   348   264   366 0.74 -
NODE_71114_length_5472_cov_40.834543:2568-3482     -            305 4528at7898           -            721   1.7e-06   24.5   8.8   1   2   4.3e-07   5.3e-05   19.6   0.4   655   708   110   160    82   162 0.78 -
NODE_71114_length_5472_cov_40.834543:2568-3482     -            305 4528at7898           -            721   1.7e-06   24.5   8.8   2   2   0.00081       0.1    8.8   2.7   605   708   164   252   161   269 0.86 -
NODE_36386_length_8636_cov_31.507555:3714-4841     -            376 4528at7898           -            721   1.4e-05   21.5  13.0   1   3    0.0053      0.66    6.1   0.8   577   669    82   172    72   196 0.67 -
NODE_36386_length_8636_cov_31.507555:3714-4841     -            376 4528at7898           -            721   1.4e-05   21.5  13.0   2   3     0.012       1.5    4.9   1.5   584   659   201   272   195   285 0.70 -
NODE_36386_length_8636_cov_31.507555:3714-4841     -            376 4528at7898           -            721   1.4e-05   21.5  13.0   3   3   1.7e-06   0.00022   17.6   0.3   583   666   275   356   268   370 0.72 -
NODE_69939_length_5544_cov_33.513682:3163-3747     -            195 4528at7898           -            721   7.7e-05   19.1   1.7   1   2    0.0015      0.19    7.8   0.2   612   677     1    63     1    69 0.78 -
NODE_69939_length_5544_cov_33.513682:3163-3747     -            195 4528at7898           -            721   7.7e-05   19.1   1.7   2   2   0.00015     0.018   11.2   0.1   555   684    54   174    50   181 0.76 -
