#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_16944_length_12188_cov_31.952022:605-12064  -            232 90996at7898          -            294  1.6e-106  354.3   0.4   1   1  6.4e-109  1.8e-106  354.1   0.4    92   294     1   221     1   221 0.94 -
NODE_55681_length_6555_cov_38.922708:1798-3870   -            187 90996at7898          -            294     1e-60  204.0   1.6   1   2   2.4e-54   6.7e-52  175.0   0.2    69   183     1   123     1   139 0.91 -
NODE_55681_length_6555_cov_38.922708:1798-3870   -            187 90996at7898          -            294     1e-60  204.0   1.6   2   2   9.3e-10   2.6e-07   28.6   0.1   178   214   145   187   134   187 0.85 -
NODE_968_length_26778_cov_45.813936:21664-25340  -            305 90996at7898          -            294   4.3e-24   83.7   2.6   1   3   0.00015     0.041   11.6   0.1   199   232    11    44     5    54 0.91 -
NODE_968_length_26778_cov_45.813936:21664-25340  -            305 90996at7898          -            294   4.3e-24   83.7   2.6   2   3     5e-10   1.4e-07   29.5   0.1   154   233    64   146    47   153 0.86 -
NODE_968_length_26778_cov_45.813936:21664-25340  -            305 90996at7898          -            294   4.3e-24   83.7   2.6   3   3   7.9e-14   2.2e-11   42.0   0.0    62   197   153   298   147   303 0.79 -
NODE_34560_length_8757_cov_40.852391:2404-5912   -            231 90996at7898          -            294   1.9e-23   81.6   0.5   1   2   5.6e-11   1.6e-08   32.6   0.1   118   228    14   132     6   136 0.78 -
NODE_34560_length_8757_cov_40.852391:2404-5912   -            231 90996at7898          -            294   1.9e-23   81.6   0.5   2   2   1.4e-17   3.8e-15   54.3   0.1    67   231    51   230    49   231 0.79 -
NODE_3990_length_19321_cov_37.305015:10150-12507 -            344 90996at7898          -            294   2.1e-21   74.9   0.8   1   4    0.0015      0.41    8.3   0.0     8    33    18    43    12    48 0.78 -
NODE_3990_length_19321_cov_37.305015:10150-12507 -            344 90996at7898          -            294   2.1e-21   74.9   0.8   2   4   2.7e-05    0.0075   14.0   0.0    64   147    57   147    47   176 0.69 -
NODE_3990_length_19321_cov_37.305015:10150-12507 -            344 90996at7898          -            294   2.1e-21   74.9   0.8   3   4   9.6e-11   2.7e-08   31.9   0.0   150   232   185   274   171   286 0.81 -
NODE_3990_length_19321_cov_37.305015:10150-12507 -            344 90996at7898          -            294   2.1e-21   74.9   0.8   4   4   5.1e-06    0.0014   16.4   0.0    60   110   285   335   278   342 0.88 -
NODE_25515_length_10204_cov_42.384760:2993-9475  -            296 90996at7898          -            294   5.2e-20   70.3   0.6   1   3    0.0074       2.1    6.0   0.0   212   230     3    21     1    43 0.77 -
NODE_25515_length_10204_cov_42.384760:2993-9475  -            296 90996at7898          -            294   5.2e-20   70.3   0.6   2   3   5.2e-11   1.4e-08   32.7   0.0   151   239    53   145    47   156 0.75 -
NODE_25515_length_10204_cov_42.384760:2993-9475  -            296 90996at7898          -            294   5.2e-20   70.3   0.6   3   3   1.9e-09   5.3e-07   27.6   0.1    74   192   156   289   147   296 0.70 -
NODE_90169_length_4410_cov_40.249826:841-2549    -            305 90996at7898          -            294   2.9e-19   67.8   3.4   1   3   0.00021     0.058   11.1   0.1   199   232    11    44     7    59 0.84 -
NODE_90169_length_4410_cov_40.249826:841-2549    -            305 90996at7898          -            294   2.9e-19   67.8   3.4   2   3   1.8e-09   5.1e-07   27.7   0.1   149   234    58   150    50   157 0.83 -
NODE_90169_length_4410_cov_40.249826:841-2549    -            305 90996at7898          -            294   2.9e-19   67.8   3.4   3   3   5.1e-10   1.4e-07   29.5   0.1    62   196   156   299   149   304 0.72 -
NODE_18495_length_11762_cov_32.893681:9079-9654  -            192 90996at7898          -            294   2.3e-18   64.9   0.1   1   2   3.1e-05    0.0087   13.8   0.0   198   232     4    38     1    49 0.80 -
NODE_18495_length_11762_cov_32.893681:9079-9654  -            192 90996at7898          -            294   2.3e-18   64.9   0.1   2   2   3.1e-16   8.6e-14   49.9   0.0    63   184    49   183    40   188 0.84 -
NODE_28955_length_9592_cov_74.538397:772-1362    -            197 90996at7898          -            294   2.7e-18   64.7   0.0   1   2   4.7e-05     0.013   13.2   0.0   204   237    10    44     1    49 0.79 -
NODE_28955_length_9592_cov_74.538397:772-1362    -            197 90996at7898          -            294   2.7e-18   64.7   0.0   2   2   2.6e-16   7.3e-14   50.1   0.0    62   184    48   183    43   189 0.84 -
NODE_15148_length_12723_cov_34.648289:702-8338   -            209 90996at7898          -            294   4.3e-18   64.0   0.0   1   1     2e-20   5.4e-18   63.7   0.0   102   288     1   206     1   208 0.78 -
NODE_34892_length_8713_cov_30.438124:5607-8287   -            167 90996at7898          -            294   1.4e-16   59.1   0.2   1   1   5.7e-19   1.6e-16   58.9   0.2   120   265     4   142     1   165 0.81 -
NODE_32517_length_9050_cov_34.569098:3809-8255   -            215 90996at7898          -            294   6.2e-15   53.6   0.0   1   1   4.5e-17   1.3e-14   52.6   0.0   125   272     2   159     1   173 0.84 -
