#                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_2344_length_22063_cov_45.313650:12431-19410  -            980 25422at7898          -            655         0 1120.1  27.1   1   5   4.8e-14   2.8e-12   44.2   0.2     1    35    33    67    33    71 0.93 -
NODE_2344_length_22063_cov_45.313650:12431-19410  -            980 25422at7898          -            655         0 1120.1  27.1   2   5  1.2e-165  7.2e-164  545.1   5.8    34   325   108   419    99   426 0.90 -
NODE_2344_length_22063_cov_45.313650:12431-19410  -            980 25422at7898          -            655         0 1120.1  27.1   3   5   0.00017      0.01   12.7   1.8   296   323   426   464   415   480 0.69 -
NODE_2344_length_22063_cov_45.313650:12431-19410  -            980 25422at7898          -            655         0 1120.1  27.1   4   5      0.28        16    2.1   0.1   307   350   472   512   465   520 0.73 -
NODE_2344_length_22063_cov_45.313650:12431-19410  -            980 25422at7898          -            655         0 1120.1  27.1   5   5    2e-160  1.2e-158  527.9   0.2   334   655   619   977   598   977 0.88 -
NODE_1017_length_26569_cov_41.675973:379-4987     -            277 25422at7898          -            655   6.4e-43  145.5   0.0   1   1   1.2e-44   7.1e-43  145.3   0.0     9   257    18   275     9   277 0.87 -
NODE_2528_length_21641_cov_39.219571:5604-15162   -            462 25422at7898          -            655   2.2e-42  143.7   0.1   1   1     5e-44     3e-42  143.3   0.1     2   253     2   253     1   264 0.92 -
NODE_49459_length_7097_cov_34.072449:3103-3924    -            274 25422at7898          -            655   1.3e-38  131.3   0.4   1   1   2.6e-40   1.5e-38  131.0   0.4     7   257     7   262     1   266 0.94 -
NODE_4595_length_18525_cov_38.399870:1863-15196   -            779 25422at7898          -            655   9.3e-37  125.1   0.0   1   1     3e-38   1.7e-36  124.2   0.0     9   258   498   749   490   751 0.91 -
NODE_129601_length_2899_cov_41.110357:730-1665    -            312 25422at7898          -            655   1.6e-36  124.4   0.0   1   1   3.1e-38   1.8e-36  124.2   0.0     4   222    91   309    88   312 0.91 -
NODE_10711_length_14402_cov_34.692372:4476-7064   -            244 25422at7898          -            655   2.7e-36  123.6   0.0   1   1   5.1e-38     3e-36  123.4   0.0    13   257     1   243     1   244 0.91 -
NODE_57969_length_6362_cov_36.513013:2742-3833    -            221 25422at7898          -            655   3.8e-33  113.2   0.0   1   1   7.5e-35   4.4e-33  113.0   0.0     8   204     5   192     1   205 0.92 -
NODE_27498_length_9841_cov_39.984500:1549-9149    -            492 25422at7898          -            655   7.3e-32  108.9   0.1   1   1   1.9e-33   1.1e-31  108.4   0.1     8   210    43   245    37   313 0.87 -
NODE_11674_length_13989_cov_40.813751:1561-9122   -            414 25422at7898          -            655     1e-30  105.2   0.0   1   1   2.2e-32   1.3e-30  104.9   0.0    62   266     2   208     1   244 0.85 -
NODE_1642_length_24014_cov_33.227849:2232-8087    -            638 25422at7898          -            655   2.9e-28   97.1   1.4   1   2   2.1e-05    0.0012   15.7   0.3    10   214   138   353   133   375 0.74 -
NODE_1642_length_24014_cov_33.227849:2232-8087    -            638 25422at7898          -            655   2.9e-28   97.1   1.4   2   2   6.1e-25   3.6e-23   80.2   0.0    16   197   440   623   424   629 0.84 -
NODE_13733_length_13197_cov_37.773706:761-1285    -            175 25422at7898          -            655   1.8e-27   94.4   0.3   1   1   3.7e-29   2.1e-27   94.2   0.3    10   174     1   164     1   170 0.93 -
NODE_6683_length_16677_cov_47.119797:6768-10096   -            636 25422at7898          -            655   2.5e-26   90.7   2.5   1   2   1.4e-26     8e-25   85.7   0.0     2   204    72   283    71   305 0.83 -
NODE_6683_length_16677_cov_47.119797:6768-10096   -            636 25422at7898          -            655   2.5e-26   90.7   2.5   2   2     0.042       2.5    4.8   0.0   230   258   340   368   333   372 0.91 -
NODE_236506_length_749_cov_1.407692:16-663        -            216 25422at7898          -            655   1.2e-25   88.4   0.0   1   1   2.2e-27   1.3e-25   88.3   0.0     6   213     3   214     1   216 0.88 -
