#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_1263_length_25406_cov_36.202711:14168-24860 -            576 13849at7898          -            750   1.2e-77  260.3  20.6   1   2     9e-23   4.4e-20   69.9  12.0    55   183    34   178    15   184 0.90 -
NODE_1263_length_25406_cov_36.202711:14168-24860 -            576 13849at7898          -            750   1.2e-77  260.3  20.6   2   2   1.4e-60     7e-58  194.9   1.3   216   499   278   570   260   575 0.80 -
NODE_1263_length_25406_cov_36.202711:545-11237   -            576 13849at7898          -            750   1.2e-77  260.3  20.6   1   2     9e-23   4.4e-20   69.9  12.0    55   183    34   178    15   184 0.90 -
NODE_1263_length_25406_cov_36.202711:545-11237   -            576 13849at7898          -            750   1.2e-77  260.3  20.6   2   2   1.4e-60     7e-58  194.9   1.3   216   499   278   570   260   575 0.80 -
NODE_26344_length_10051_cov_47.193931:503-9270   -            295 13849at7898          -            750   6.2e-47  158.7   0.6   1   1   1.5e-49   7.5e-47  158.5   0.6   218   497     3   287     1   291 0.84 -
NODE_34211_length_8807_cov_36.073381:527-2602    -            692 13849at7898          -            750   2.4e-21   74.1  36.1   1  12     0.055        27    1.2   0.1   551   585     2    38     1    57 0.74 -
NODE_34211_length_8807_cov_36.073381:527-2602    -            692 13849at7898          -            750   2.4e-21   74.1  36.1   2  12    0.0013      0.65    6.6   0.1   526   587    38    97    26   109 0.75 -
NODE_34211_length_8807_cov_36.073381:527-2602    -            692 13849at7898          -            750   2.4e-21   74.1  36.1   3  12   9.2e-05     0.045   10.4   0.0   546   589   114   158   100   168 0.86 -
NODE_34211_length_8807_cov_36.073381:527-2602    -            692 13849at7898          -            750   2.4e-21   74.1  36.1   4  12      0.23   1.2e+02   -0.9   0.0   552   578   178   204   154   221 0.76 -
NODE_34211_length_8807_cov_36.073381:527-2602    -            692 13849at7898          -            750   2.4e-21   74.1  36.1   5  12   0.00016      0.08    9.6   0.2   526   587   212   271   203   281 0.81 -
NODE_34211_length_8807_cov_36.073381:527-2602    -            692 13849at7898          -            750   2.4e-21   74.1  36.1   6  12   0.00046      0.23    8.1   0.1   525   606   269   349   259   358 0.78 -
NODE_34211_length_8807_cov_36.073381:527-2602    -            692 13849at7898          -            750   2.4e-21   74.1  36.1   7  12   1.5e-05    0.0072   13.0   0.0   541   602   361   423   352   428 0.84 -
NODE_34211_length_8807_cov_36.073381:527-2602    -            692 13849at7898          -            750   2.4e-21   74.1  36.1   8  12    0.0074       3.6    4.1   0.1   526   585   406   464   405   470 0.80 -
NODE_34211_length_8807_cov_36.073381:527-2602    -            692 13849at7898          -            750   2.4e-21   74.1  36.1   9  12   3.3e-05     0.016   11.9   0.7   543   583   479   519   472   531 0.81 -
NODE_34211_length_8807_cov_36.073381:527-2602    -            692 13849at7898          -            750   2.4e-21   74.1  36.1  10  12   4.2e-06    0.0021   14.8   0.1   525   585   521   580   515   590 0.82 -
NODE_34211_length_8807_cov_36.073381:527-2602    -            692 13849at7898          -            750   2.4e-21   74.1  36.1  11  12    0.0043       2.1    4.9   0.1   526   585   580   638   577   648 0.76 -
NODE_34211_length_8807_cov_36.073381:527-2602    -            692 13849at7898          -            750   2.4e-21   74.1  36.1  12  12   9.9e-07   0.00048   16.9   0.1   522   576   634   686   620   692 0.83 -
NODE_1669_length_23921_cov_26.547771:4193-4732   -            180 13849at7898          -            750   1.1e-07   28.9   2.3   1   2     0.021        11    2.6   1.6    42    86    15    63     9    84 0.75 -
NODE_1669_length_23921_cov_26.547771:4193-4732   -            180 13849at7898          -            750   1.1e-07   28.9   2.3   2   2   2.3e-10   1.1e-07   28.9   2.3    55   108   105   159    84   167 0.82 -
NODE_39446_length_8145_cov_31.080164:1681-4830   -            272 13849at7898          -            750   2.1e-07   28.0   5.5   1   2   1.5e-05    0.0073   13.0   0.3   548   612    25    92    15   125 0.75 -
NODE_39446_length_8145_cov_31.080164:1681-4830   -            272 13849at7898          -            750   2.1e-07   28.0   5.5   2   2   1.1e-06   0.00054   16.8   1.7   487   581   132   227   101   246 0.87 -
NODE_52575_length_6815_cov_311.831298:550-5311   -            628 13849at7898          -            750   5.6e-07   26.6  30.0   1   2     7e-08   3.4e-05   20.7  11.3   439   527   179   281   160   351 0.71 -
NODE_52575_length_6815_cov_311.831298:550-5311   -            628 13849at7898          -            750   5.6e-07   26.6  30.0   2   2   4.3e-05     0.021   11.5  10.7    16    91   525   603   519   627 0.83 -
NODE_59857_length_6222_cov_32.063531:790-5796    -            189 13849at7898          -            750   4.4e-05   20.4   0.3   1   1   1.1e-07   5.4e-05   20.1   0.3   494   584    12   103     6   127 0.87 -
NODE_1166_length_25842_cov_33.451035:18058-18774 -            239 13849at7898          -            750   4.9e-05   20.2   6.5   1   2    0.0049       2.4    4.7  15.0   115   151   162   203   141   208 0.76 -
NODE_1166_length_25842_cov_33.451035:18058-18774 -            239 13849at7898          -            750   4.9e-05   20.2   6.5   2   2   9.9e-08   4.9e-05   20.2   6.5   119   150   208   239   204   239 0.94 -
NODE_1193_length_25734_cov_41.287498:13577-18308 -            947 13849at7898          -            750   7.5e-05   19.6  31.1   1   3      0.14        70   -0.2   0.2    41    75   392   426   387   432 0.77 -
NODE_1193_length_25734_cov_41.287498:13577-18308 -            947 13849at7898          -            750   7.5e-05   19.6  31.1   2   3     4e-07    0.0002   18.2  11.5   456   512   533   591   498   607 0.76 -
NODE_1193_length_25734_cov_41.287498:13577-18308 -            947 13849at7898          -            750   7.5e-05   19.6  31.1   3   3    0.0001     0.049   10.3   6.1    13    85   839   915   829   935 0.71 -
NODE_48045_length_7237_cov_36.890025:916-4300    -            495 13849at7898          -            750   0.00013   18.8   5.2   1   3   2.6e-07   0.00013   18.8   5.2   110   151   339   380   333   386 0.88 -
NODE_48045_length_7237_cov_36.890025:916-4300    -            495 13849at7898          -            750   0.00013   18.8   5.2   2   3     0.056        27    1.2   4.6   120   152   384   415   380   421 0.87 -
NODE_48045_length_7237_cov_36.890025:916-4300    -            495 13849at7898          -            750   0.00013   18.8   5.2   3   3    0.0054       2.6    4.6   5.9   114   151   456   493   443   495 0.80 -
NODE_29548_length_9500_cov_45.824061:212-6345    -            876 13849at7898          -            750   0.00066   16.5   0.1   1   3   0.00014     0.069    9.8   0.0   526   581     4    58     1    74 0.81 -
NODE_29548_length_9500_cov_45.824061:212-6345    -            876 13849at7898          -            750   0.00066   16.5   0.1   2   3      0.54   2.7e+02   -2.1   0.0   552   593    89   131    87   139 0.81 -
NODE_29548_length_9500_cov_45.824061:212-6345    -            876 13849at7898          -            750   0.00066   16.5   0.1   3   3     0.011       5.4    3.5   0.0   549   594   441   487   428   492 0.84 -
NODE_14000_length_13098_cov_84.272790:9666-10058 -            131 13849at7898          -            750      0.55    6.8  18.1   1   2     0.018         9    2.8   5.2   410   447    32    69    29    74 0.88 -
NODE_14000_length_13098_cov_84.272790:9666-10058 -            131 13849at7898          -            750      0.55    6.8  18.1   2   2     5e-05     0.025   11.3   4.4   411   448    71   108    69   117 0.93 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/13849at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas
