#                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_84326_length_4699_cov_32.156522:1866-3554     -            563 6083at7898           -           1145   1.1e-06   25.2   0.0   1   1   1.7e-09   1.5e-06   24.7   0.0   179   345   191   361   168   429 0.83 -
NODE_122222_length_3140_cov_61.594870:630-1972     -            241 6083at7898           -           1145   2.9e-06   23.8   0.0   1   1   4.2e-09   3.8e-06   23.4   0.0   169   237    53   119    51   159 0.85 -
NODE_10052_length_14729_cov_63.263568:3313-12311   -            689 6083at7898           -           1145   0.00029   17.1   0.0   1   1   4.7e-07   0.00043   16.6   0.0   451   541   124   206    78   210 0.78 -
NODE_1_length_1070312_cov_4.967607:105546-106709   -            388 6083at7898           -           1145   0.00048   16.4   0.0   1   1   8.8e-07    0.0008   15.7   0.0   172   234    30    91    24   111 0.87 -
NODE_1_length_1070312_cov_4.967607:1022742-1023989 -            416 6083at7898           -           1145    0.0061   12.8   0.0   1   1   8.9e-06    0.0081   12.4   0.0   168   273    30   135    20   163 0.69 -
NODE_5_length_211341_cov_5.135854:95250-96215      -            322 6083at7898           -           1145     0.012   11.8   0.0   1   2      0.15   1.3e+02   -1.6   0.0   182   208    12    36     2    40 0.75 -
NODE_5_length_211341_cov_5.135854:95250-96215      -            322 6083at7898           -           1145     0.012   11.8   0.0   2   2   4.4e-05      0.04   10.1   0.0   457   526   220   289   208   314 0.76 -
NODE_73346_length_5310_cov_1.040107:1786-2895      -            370 6083at7898           -           1145     0.016   11.4   0.0   1   2     4e-05     0.037   10.2   0.0   170   297    31   157    24   166 0.77 -
NODE_73346_length_5310_cov_1.040107:1786-2895      -            370 6083at7898           -           1145     0.016   11.4   0.0   2   2      0.24   2.2e+02   -2.3   0.0   471   512   279   320   265   345 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/6083at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/6083at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/6083at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:24:24 2021
# [ok]
