#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	130736415	129447005	99.02	69748	0.05	24047	0.02	189247	0.14	1006368	0.77
Ecoli	130736415	130736268	100.00	0	0.00	0	0.00	52	0.00	95	0.00
PhiX	130736415	130736415	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	130736415	130736413	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	130736415	130662447	99.95	34	0.00	5	0.00	3078	0.00	70851	0.05
Bacteria_24k	130736415	129926121	99.37	72136	0.06	151523	0.12	76607	0.06	510028	0.39
Protists_1k	130736415	128192850	98.05	290105	0.22	650751	0.50	104048	0.08	1498661	1.15
Viruses	130736415	130226562	99.61	11896	0.01	771	0.00	64026	0.05	433160	0.33
Fungi_RefSeq_release	130736415	129447717	99.02	42761	0.03	20086	0.02	200094	0.15	1025757	0.78
Coral	130736415	130106507	99.51	7080	0.01	1791	0.00	102508	0.08	518529	0.40
Bird	130736415	129893148	99.35	43786	0.03	9452	0.01	180860	0.14	609169	0.47
Plant	130736415	130081114	99.50	7423	0.01	1543	0.00	96626	0.07	549709	0.42

%Hit_no_genomes: 97.64
