#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	126424556	125122889	98.97	84834	0.07	27891	0.02	188311	0.15	1000631	0.79
Ecoli	126424556	126424456	100.00	0	0.00	0	0.00	34	0.00	66	0.00
PhiX	126424556	126424556	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	126424556	126424556	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	126424556	126356042	99.95	21	0.00	6	0.00	3120	0.00	65367	0.05
Bacteria_24k	126424556	125795568	99.50	25255	0.02	82778	0.07	73642	0.06	447313	0.35
Protists_1k	126424556	123939849	98.03	283768	0.22	654456	0.52	73504	0.06	1472979	1.17
Viruses	126424556	125927123	99.61	11813	0.01	775	0.00	62909	0.05	421936	0.33
Fungi_RefSeq_release	126424556	125142261	98.98	42548	0.03	20249	0.02	201215	0.16	1018283	0.81
Coral	126424556	125807751	99.51	6752	0.01	1778	0.00	102527	0.08	505748	0.40
Bird	126424556	125598328	99.35	42018	0.03	9321	0.01	177981	0.14	596908	0.47
Plant	126424556	125777720	99.48	7151	0.01	1401	0.00	97287	0.08	540997	0.43

%Hit_no_genomes: 97.69
