#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_56203_length_5836_cov_25.377724:1502-4130  -            287 74358at7898          -            308  3.2e-132  438.6   1.7   1   2   6.6e-08     6e-05   20.6   0.1    67    88    13    35     1    38 0.73 -
NODE_56203_length_5836_cov_25.377724:1502-4130  -            287 74358at7898          -            308  3.2e-132  438.6   1.7   2   2  8.5e-129  7.8e-126  417.6   0.2    86   308    56   285    52   285 0.97 -
NODE_8844_length_13075_cov_40.904362:4064-10611 -            219 74358at7898          -            308   8.7e-35  118.6   8.6   1   4     6e-09   5.6e-06   24.0   0.2     9    86     1    85     1    90 0.79 -
NODE_8844_length_13075_cov_40.904362:4064-10611 -            219 74358at7898          -            308   8.7e-35  118.6   8.6   2   4   9.9e-09   9.1e-06   23.3   0.0   125   182    94   154    86   155 0.87 -
NODE_8844_length_13075_cov_40.904362:4064-10611 -            219 74358at7898          -            308   8.7e-35  118.6   8.6   3   4   1.3e-14   1.2e-11   42.6   0.9   215   243   155   183   154   186 0.94 -
NODE_8844_length_13075_cov_40.904362:4064-10611 -            219 74358at7898          -            308   8.7e-35  118.6   8.6   4   4   7.7e-12   7.1e-09   33.5   0.1   271   306   183   218   183   219 0.95 -
NODE_48072_length_6414_cov_39.702613:264-5622   -            236 74358at7898          -            308   1.5e-10   39.0   0.9   1   2     0.024        22    2.3   0.0   278   306    22    50     4    52 0.82 -
NODE_48072_length_6414_cov_39.702613:264-5622   -            236 74358at7898          -            308   1.5e-10   39.0   0.9   2   2   5.5e-12     5e-09   34.0   0.4   203   306   128   224   122   226 0.84 -
NODE_32219_length_7947_cov_43.129077:392-5827   -            319 74358at7898          -            308   2.5e-05   21.8   0.0   1   2   8.2e-08   7.5e-05   20.2   0.0   110   189    21   109     9   119 0.79 -
NODE_32219_length_7947_cov_43.129077:392-5827   -            319 74358at7898          -            308   2.5e-05   21.8   0.0   2   2      0.41   3.8e+02   -1.8   0.0   100   110   261   271   257   287 0.74 -
NODE_42722_length_6865_cov_41.366095:1528-4296  -            414 74358at7898          -            308     0.006   14.0   0.0   1   1   9.8e-06     0.009   13.4   0.0   113   186    26   107    12   139 0.71 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/74358at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/74358at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/74358at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:35:56 2021
# [ok]
