#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_61394_length_5510_cov_22.397339:405-1364   -            320 87454at7898          -            335  1.7e-108  360.9  29.7   1   1  4.6e-111  2.1e-108  360.6  29.7    13   274    47   320    38   320 0.95 -
NODE_17150_length_10460_cov_29.283370:804-2724  -            366 87454at7898          -            335  3.5e-105  350.0  37.9   1   1    9e-108  4.2e-105  349.8  37.9     3   326    31   366    29   366 0.94 -
NODE_97505_length_3851_cov_29.180970:393-1521   -            321 87454at7898          -            335   6.2e-94  313.1  30.7   1   1   1.5e-96   6.9e-94  312.9  30.7    10   316     2   321     1   321 0.92 -
NODE_6097_length_14562_cov_359.514624:1730-8638 -            318 87454at7898          -            335   3.5e-78  261.3  28.7   1   2     2e-26     9e-24   82.4   9.8     7   110    39   145    34   148 0.92 -
NODE_6097_length_14562_cov_359.514624:1730-8638 -            318 87454at7898          -            335   3.5e-78  261.3  28.7   2   2     2e-57     9e-55  184.3  13.2   156   325   142   318   139   318 0.92 -
NODE_19705_length_9908_cov_35.092670:1739-2939  -            326 87454at7898          -            335     3e-59  199.0  31.2   1   1   7.2e-62   3.3e-59  198.9  31.2    18   327     2   324     1   326 0.94 -
NODE_174538_length_1939_cov_22.328804:291-1127  -            279 87454at7898          -            335   3.7e-51  172.4  29.1   1   1   9.3e-54   4.3e-51  172.2  29.1    24   273    15   278     2   279 0.88 -
NODE_178846_length_1865_cov_28.755946:278-1069  -            264 87454at7898          -            335   6.8e-44  148.5  22.1   1   1   1.7e-46   7.6e-44  148.4  22.1    26   275     2   264     1   264 0.88 -
NODE_214737_length_1333_cov_10.632091:441-1109  -            223 87454at7898          -            335   2.1e-32  110.7  16.0   1   1   5.6e-35   2.6e-32  110.5  16.0     7   165    48   214    43   223 0.87 -
NODE_346_length_27809_cov_48.116059:19521-26700 -            413 87454at7898          -            335   9.9e-21   72.4  27.0   1   1   3.3e-23   1.5e-20   71.8  27.0   116   329    46   269     7   274 0.83 -
NODE_22875_length_9305_cov_46.133934:2992-9174  -           1070 87454at7898          -            335     6e-07   27.1   0.5   1   1   4.5e-09   2.1e-06   25.3   0.5   274   330     5    61     3    65 0.92 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/87454at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/87454at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/87454at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:41:52 2021
# [ok]
