#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_142391_length_2574_cov_29.122020:426-1394   -            323 15998at7898          -            753     1e-10   38.5   0.0   1   2   5.9e-12     3e-10   36.9   0.0   518   685    52   230    22   241 0.71 -
NODE_142391_length_2574_cov_29.122020:426-1394   -            323 15998at7898          -            753     1e-10   38.5   0.0   2   2       2.4   1.2e+02   -1.5   0.0   722   739   292   309   288   317 0.81 -
NODE_53727_length_6007_cov_33.355281:2049-2852   -            268 15998at7898          -            753   2.1e-10   37.4   0.1   1   1   6.7e-12   3.4e-10   36.7   0.1   519   684    13   184     9   195 0.79 -
NODE_50528_length_6232_cov_34.149519:2747-3775   -            199 15998at7898          -            753   7.9e-10   35.5   0.1   1   1   1.8e-11   9.4e-10   35.3   0.1   521   687     2   164     1   170 0.84 -
NODE_250211_length_919_cov_1.091463:227-784      -            186 15998at7898          -            753   1.1e-09   35.0   0.0   1   1   2.7e-11   1.4e-09   34.7   0.0   576   682    10   122     4   134 0.84 -
NODE_20033_length_9841_cov_39.089920:1549-9000   -            480 15998at7898          -            753   2.4e-09   33.9   0.0   1   1     9e-11   4.6e-09   33.0   0.0   621   686   144   212   116   221 0.87 -
NODE_15020_length_10987_cov_38.645481:329-10513  -            130 15998at7898          -            753   2.8e-09   33.7   0.0   1   1   5.8e-11     3e-09   33.6   0.0   617   685    45   109    17   119 0.86 -
NODE_153463_length_2336_cov_27.911936:1414-1992  -            193 15998at7898          -            753   4.5e-09   33.0   0.4   1   2   1.4e-10   7.2e-09   32.4   0.0   619   687     9    79     4    86 0.90 -
NODE_153463_length_2336_cov_27.911936:1414-1992  -            193 15998at7898          -            753   4.5e-09   33.0   0.4   2   2       5.4   2.7e+02   -2.6   0.1   700   742   132   174   113   177 0.72 -
NODE_268465_length_749_cov_1.407692:16-663       -            216 15998at7898          -            753     5e-09   32.9   0.1   1   1   1.7e-10   8.8e-09   32.1   0.1   592   716    78   209     2   216 0.66 -
NODE_98259_length_3823_cov_43.067401:1103-3058   -            192 15998at7898          -            753   6.6e-09   32.5   0.0   1   1   1.5e-10   7.5e-09   32.3   0.0   622   684    75   141    28   153 0.79 -
NODE_17435_length_10397_cov_33.888425:1925-9701  -            671 15998at7898          -            753   1.1e-08   31.8   0.6   1   2    0.0083      0.43    6.7   0.0   600   660   277   338   244   348 0.80 -
NODE_17435_length_10397_cov_33.888425:1925-9701  -            671 15998at7898          -            753   1.1e-08   31.8   0.6   2   2   8.5e-08   4.3e-06   23.2   0.3   518   662   462   608   440   613 0.87 -
NODE_7402_length_13786_cov_39.829400:1964-13041  -            550 15998at7898          -            753   1.8e-08   31.1   0.0   1   1   6.9e-10   3.5e-08   30.1   0.0   615   689    59   132    20   142 0.86 -
NODE_5930_length_14671_cov_44.521411:2550-10154  -            261 15998at7898          -            753   2.8e-08   30.4   0.1   1   1   7.1e-10   3.6e-08   30.0   0.1   594   686    54   148    45   171 0.83 -
NODE_2526_length_18357_cov_45.410505:12287-12754 -            156 15998at7898          -            753   3.6e-08   30.1   0.0   1   1   9.6e-10   4.9e-08   29.6   0.0   622   689    11    81     6    92 0.86 -
