#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_53727_length_6007_cov_33.355281:2049-2852   -            268 12295at7898          -           1010   1.7e-21   73.9   0.2   1   1   5.2e-23   2.7e-21   73.2   0.2    55   297    30   258    12   265 0.81 -
NODE_61681_length_5492_cov_31.119043:2111-4774   -            288 12295at7898          -           1010   7.9e-17   58.4   0.1   1   2   3.1e-13   1.6e-11   40.8   0.0   366   422    46   103    25   113 0.85 -
NODE_61681_length_5492_cov_31.119043:2111-4774   -            288 12295at7898          -           1010   7.9e-17   58.4   0.1   2   2   1.1e-05   0.00057   15.8   0.0   416   476   127   189   121   260 0.88 -
NODE_56603_length_5808_cov_33.269925:437-4531    -            229 12295at7898          -           1010   1.6e-14   50.8   0.1   1   1     2e-15     1e-13   48.1   0.1    73   300    19   223     3   226 0.76 -
NODE_5371_length_15088_cov_45.747948:322-12256   -            320 12295at7898          -           1010   8.2e-13   45.1   0.0   1   1   4.1e-14   2.1e-12   43.8   0.0   134   315    56   226    37   238 0.78 -
NODE_2526_length_18357_cov_45.410505:12287-12754 -            156 12295at7898          -           1010   1.3e-11   41.2   0.0   1   1   4.8e-13   2.5e-11   40.2   0.0   144   300    11   152     3   154 0.80 -
NODE_20033_length_9841_cov_39.089920:1549-9000   -            480 12295at7898          -           1010   3.6e-11   39.7   0.2   1   1   9.7e-13   5.1e-11   39.2   0.2   109   253   108   237    69   246 0.77 -
NODE_18771_length_10107_cov_38.069644:4464-10073 -            186 12295at7898          -           1010   3.8e-11   39.6   0.1   1   1   8.3e-13   4.3e-11   39.4   0.1   115   249     3   123     1   170 0.75 -
NODE_22819_length_9316_cov_34.085277:2980-3504   -            175 12295at7898          -           1010   1.4e-10   37.8   0.1   1   1   3.3e-12   1.7e-10   37.4   0.1    75   186    39   142    23   149 0.87 -
NODE_98259_length_3823_cov_43.067401:1103-3058   -            192 12295at7898          -           1010   2.8e-10   36.7   0.2   1   1     8e-12   4.2e-10   36.2   0.2   158   257    88   172     7   188 0.82 -
NODE_50528_length_6232_cov_34.149519:2747-3775   -            199 12295at7898          -           1010   1.4e-09   34.4   0.1   1   1   1.9e-10   9.7e-09   31.6   0.1    44   190     2   143     1   191 0.74 -
NODE_55672_length_5873_cov_45.021995:3189-5607   -            305 12295at7898          -           1010   1.6e-09   34.2   0.1   1   1   5.1e-11   2.7e-09   33.5   0.1    36   188    72   218    64   279 0.78 -
NODE_8596_length_13193_cov_36.716740:761-1285    -            175 12295at7898          -           1010   1.7e-09   34.1   0.4   1   1   3.7e-11   1.9e-09   34.0   0.4    74   186    38   142     4   154 0.83 -
NODE_462377_length_257_cov_0.645570:2-256        -             85 12295at7898          -           1010   1.1e-08   31.4   0.0   1   1   2.4e-10   1.3e-08   31.3   0.0   108   185     8    85     3    85 0.91 -
NODE_6724_length_14175_cov_47.007673:6727-10055  -            636 12295at7898          -           1010   1.3e-08   31.2   0.0   1   2   4.9e-10   2.6e-08   30.2   0.0   118   247   158   276    80   325 0.81 -
