#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_49495_length_6307_cov_29.955863:4134-5680  -             84 44354at7898          -            488   4.7e-42  142.1   0.3   1   1   1.1e-44   4.7e-42  142.1   0.3   228   298    13    84     1    84 0.92 -
NODE_10530_length_12380_cov_35.786255:6418-9313 -            112 44354at7898          -            488   5.6e-16   56.1   0.0   1   1   1.4e-18     6e-16   56.0   0.0    26   116    20   110     6   112 0.92 -
NODE_149600_length_2414_cov_36.577106:908-1281  -             82 44354at7898          -            488   8.2e-16   55.6   0.0   1   1   2.1e-18   8.7e-16   55.5   0.0    37   116     1    80     1    82 0.96 -
NODE_45623_length_6616_cov_4.879853:605-907     -            101 44354at7898          -            488   9.7e-15   52.0   0.0   1   1   7.5e-17   3.1e-14   50.4   0.0   330   415    17   100    12   101 0.85 -
NODE_13_length_48483_cov_4.770379:38921-39232   -            104 44354at7898          -            488   1.9e-13   47.8   0.0   1   1   7.2e-16     3e-13   47.1   0.0   333   415    21   100    13   103 0.66 -
NODE_2_length_74631_cov_4.206542:52049-52285    -             79 44354at7898          -            488   1.2e-12   45.2   0.1   1   1     3e-15   1.3e-12   45.1   0.1   227   295    11    79     3    79 0.82 -
NODE_11_length_50779_cov_4.557064:29906-30214   -            103 44354at7898          -            488     2e-09   34.5   0.0   1   1   6.4e-12   2.7e-09   34.1   0.0    25   117    13   102     4   103 0.57 -
NODE_5398_length_15074_cov_4.296093:3211-3534   -            108 44354at7898          -            488   2.6e-09   34.2   0.0   1   1   7.4e-12   3.1e-09   33.9   0.0   317   414     5   106     2   108 0.46 -
NODE_398088_length_319_cov_0.800000:0-272       -             91 44354at7898          -            488   1.8e-08   31.4   0.0   1   1   4.9e-11   2.1e-08   31.2   0.0   133   204    18    87    15    91 0.71 -
NODE_156207_length_2279_cov_2.900000:121-423    -            101 44354at7898          -            488   1.7e-07   28.1   0.0   1   1   4.9e-10   2.1e-07   27.9   0.0   137   318    21   100    13   101 0.48 -
NODE_203006_length_1493_cov_32.426829:353-517   -             55 44354at7898          -            488   0.00049   16.8   0.0   1   1   1.2e-06   0.00049   16.7   0.0    63   112     5    54     1    55 0.54 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/44354at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/44354at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/44354at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:37:25 2021
# [ok]
