#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	106158547	94471379	88.99	222256	0.21	87908	0.08	697089	0.66	10679915	10.06
Ecoli	106158547	106158323	100.00	0	0.00	0	0.00	30	0.00	194	0.00
PhiX	106158547	106158544	100.00	0	0.00	0	0.00	3	0.00	0	0.00
Contamnts_Adaptrs	106158547	106158547	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	106158547	102632391	96.68	406	0.00	104	0.00	42276	0.04	3483370	3.28
Bacteria_24k	106158547	99208714	93.45	24045	0.02	27447	0.03	435104	0.41	6463237	6.09
Protists_1k	106158547	92570499	87.20	563006	0.53	1177002	1.11	249260	0.23	11598780	10.93
Viruses	106158547	98538807	92.82	7875	0.01	3003	0.00	380236	0.36	7228626	6.81
Fungi_RefSeq_release	106158547	95182352	89.66	100900	0.10	22328	0.02	736362	0.69	10116605	9.53
Coral	106158547	98380106	92.68	18480	0.02	4691	0.00	681542	0.64	7073728	6.66
Bird	106158547	96910453	91.30	77107	0.07	36402	0.03	786119	0.74	8348466	7.86
Plant	106158547	97006961	91.38	34223	0.03	8675	0.01	578478	0.54	8530210	8.04

%Hit_no_genomes: 86.21
