#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_8682_length_15443_cov_35.097041:6463-14793  -            217 108265at7898         -            262   4.1e-50  168.5   7.7   1   2   2.7e-37   1.3e-34  117.7   0.7     8   138     8   139     2   153 0.93 -
NODE_8682_length_15443_cov_35.097041:6463-14793  -            217 108265at7898         -            262   4.1e-50  168.5   7.7   2   2   3.5e-18   1.7e-15   55.0   1.2   144   191   169   216   156   217 0.89 -
NODE_8905_length_15320_cov_32.169831:1809-5140   -            223 108265at7898         -            262   8.3e-34  115.0   4.1   1   2   4.4e-23   2.1e-20   71.1   0.1    11   154     2   138     1   161 0.85 -
NODE_8905_length_15320_cov_32.169831:1809-5140   -            223 108265at7898         -            262   8.3e-34  115.0   4.1   2   2   9.7e-15   4.7e-12   43.7   3.1   138   213   145   222   135   223 0.86 -
NODE_78579_length_5006_cov_38.759935:2318-3815   -            243 108265at7898         -            262   1.3e-33  114.3   8.9   1   2   3.7e-24   1.8e-21   74.6   0.2    14   143     3   130     1   135 0.93 -
NODE_78579_length_5006_cov_38.759935:2318-3815   -            243 108265at7898         -            262   1.3e-33  114.3   8.9   2   2   1.5e-14   7.4e-12   43.1   3.6   140   216   166   243   161   243 0.77 -
NODE_18722_length_11707_cov_35.140679:6161-10027 -            223 108265at7898         -            262   1.1e-31  108.0   4.1   1   1   3.8e-32   1.8e-29  100.8   4.1    11   213     2   222     1   223 0.75 -
NODE_43751_length_7667_cov_44.708906:2996-7375   -            151 108265at7898         -            262   1.8e-23   81.2   7.7   1   2   8.7e-14   4.2e-11   40.6   0.2    64   127     3    66     1    75 0.93 -
NODE_43751_length_7667_cov_44.708906:2996-7375   -            151 108265at7898         -            262   1.8e-23   81.2   7.7   2   2     9e-15   4.3e-12   43.8   2.7   130   191    90   151    80   151 0.80 -
NODE_39163_length_8181_cov_23.504207:6207-6716   -            170 108265at7898         -            262   9.3e-22   75.5   9.2   1   2   7.7e-12   3.7e-09   34.2   1.1    98   147     4    53     1    84 0.77 -
NODE_39163_length_8181_cov_23.504207:6207-6716   -            170 108265at7898         -            262   9.3e-22   75.5   9.2   2   2   8.7e-15   4.2e-12   43.9   4.3   148   219    77   150    64   162 0.79 -
NODE_96122_length_4138_cov_25.757366:1994-2800   -            148 108265at7898         -            262     2e-19   67.9   6.9   1   1   1.7e-20   8.3e-18   62.6   6.9    89   221    13   131     4   145 0.83 -
NODE_114449_length_3409_cov_36.659215:930-1412   -            161 108265at7898         -            262   1.3e-17   61.9  12.9   1   2   5.4e-09   2.6e-06   24.9   2.0    98   145     1    48     1    58 0.90 -
NODE_114449_length_3409_cov_36.659215:930-1412   -            161 108265at7898         -            262   1.3e-17   61.9  12.9   2   2     2e-14   9.6e-12   42.7   3.4   138   216    82   161    78   161 0.88 -
NODE_74943_length_5212_cov_27.236847:709-2376    -            421 108265at7898         -            262   1.4e-17   61.8   6.9   1   1     1e-17   4.9e-15   53.5   6.9    98   220     5   149     1   160 0.73 -
NODE_77985_length_5041_cov_30.989276:415-894     -            160 108265at7898         -            262   1.4e-15   55.3  10.7   1   2   1.8e-07   8.7e-05   19.9   0.8   100   145     1    46     1    51 0.92 -
NODE_77985_length_5041_cov_30.989276:415-894     -            160 108265at7898         -            262   1.4e-15   55.3  10.7   2   2   1.2e-13   5.6e-11   40.2   3.3   142   210    88   159    83   160 0.74 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/108265at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/108265at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/108265at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:37:31 2021
# [ok]
