#                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_3076_length_20655_cov_46.157716:670-7452      -            266 42866at7898          -            431   2.4e-82  275.3   8.8   1   1   1.9e-81   2.4e-79  265.4   8.8   190   431     5   266     1   266 0.89 -
NODE_472_length_30677_cov_40.568644:639-14006      -            735 42866at7898          -            431   1.8e-05   22.0   1.3   1   2     0.011       1.3    5.9   0.1   129   158    33    62     4    66 0.76 -
NODE_472_length_30677_cov_40.568644:639-14006      -            735 42866at7898          -            431   1.8e-05   22.0   1.3   2   2     1e-06   0.00013   19.1   0.8   114   258    44   193    41   213 0.76 -
NODE_82945_length_4770_cov_26.614215:569-1405      -            279 42866at7898          -            431   2.8e-05   21.3   3.2   1   2    0.0033       0.4    7.6   0.2   139   207    10    77     3    95 0.83 -
NODE_82945_length_4770_cov_26.614215:569-1405      -            279 42866at7898          -            431   2.8e-05   21.3   3.2   2   2   3.8e-05    0.0047   14.0   0.5   174   245   134   209    80   237 0.77 -
NODE_5980_length_17255_cov_36.076883:135-2476      -            152 42866at7898          -            431     4e-05   20.8   0.7   1   1   3.7e-07   4.5e-05   20.6   0.7   190   298    40   150    24   152 0.80 -
NODE_53806_length_6712_cov_21.270830:1562-2335     -            258 42866at7898          -            431   4.4e-05   20.7   2.6   1   2   0.00063     0.077   10.0   0.1   129   220    17   108     5   112 0.83 -
NODE_53806_length_6712_cov_21.270830:1562-2335     -            258 42866at7898          -            431   4.4e-05   20.7   2.6   2   2   5.4e-05    0.0067   13.5   0.8   112   224    98   208    92   257 0.69 -
NODE_11702_length_13978_cov_35.882052:1544-2122    -            193 42866at7898          -            431   0.00014   19.0  10.3   1   2    0.0017      0.21    8.5   3.0   177   223    29    80    15    83 0.72 -
NODE_11702_length_13978_cov_35.882052:1544-2122    -            193 42866at7898          -            431   0.00014   19.0  10.3   2   2   2.4e-05     0.003   14.6   0.7   111   206    90   178    84   190 0.79 -
