#                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_1017_length_26569_cov_41.675973:379-4987      -            277 75349at7898          -            382  1.9e-168  558.4   2.5   1   1  6.1e-170  2.3e-168  558.1   2.5     1   261     1   266     1   270 0.98 -
NODE_15169_length_12716_cov_42.325038:1383-6989    -            281 75349at7898          -            382     1e-75  253.1   8.9   1   1   2.1e-74   7.7e-73  243.6   8.9   135   352     1   217     1   263 0.80 -
NODE_10711_length_14402_cov_34.692372:4476-7064    -            244 75349at7898          -            382   4.6e-59  198.3   0.0   1   1   1.5e-60   5.6e-59  198.0   0.0    21   258     1   231     1   235 0.94 -
NODE_13444_length_13312_cov_42.251419:7147-7971    -            275 75349at7898          -            382   1.9e-53  179.8   1.8   1   1   5.4e-55     2e-53  179.7   1.8    12   265     1   250     1   275 0.90 -
NODE_475_length_30620_cov_48.590380:8986-9960      -            325 75349at7898          -            382   2.8e-49  166.1   0.6   1   1   9.4e-51   3.5e-49  165.8   0.6    11   261     5   251     2   288 0.92 -
NODE_129601_length_2899_cov_41.110357:727-1395     -            223 75349at7898          -            382   1.4e-47  160.5   0.0   1   1     4e-49   1.5e-47  160.4   0.0    12   233     1   221     1   223 0.88 -
NODE_57969_length_6362_cov_36.513013:2787-3815     -            199 75349at7898          -            382   1.1e-31  108.1   0.0   1   1   3.6e-33   1.3e-31  107.9   0.0    19   221     2   194     1   198 0.86 -
NODE_62298_length_6043_cov_32.415713:4534-5223     -            230 75349at7898          -            382   7.5e-29   98.8   0.0   1   1   2.4e-30   9.2e-29   98.6   0.0    54   226    32   207    21   226 0.89 -
NODE_13733_length_13197_cov_37.773706:761-1285     -            175 75349at7898          -            382   1.8e-27   94.3   0.1   1   1   5.5e-29   2.1e-27   94.1   0.1    18   184     1   165     1   172 0.90 -
NODE_49459_length_7097_cov_34.072449:3133-3936     -            268 75349at7898          -            382   8.8e-25   85.4   0.0   1   1   2.7e-26   9.9e-25   85.3   0.0     8   207     4   206     1   236 0.88 -
NODE_6551_length_16776_cov_33.105415:7745-11102    -            207 75349at7898          -            382   1.9e-24   84.4   0.0   1   2   1.1e-07   4.2e-06   24.0   0.1    10    86     2    78     1    86 0.76 -
NODE_6551_length_16776_cov_33.105415:7745-11102    -            207 75349at7898          -            382   1.9e-24   84.4   0.0   2   2   1.8e-18   6.8e-17   59.5   0.0   116   215    82   178    77   189 0.89 -
