#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_2255_length_22251_cov_43.287243:4825-10087  -            574 12633at7898          -            943  1.4e-117  391.8   0.0   1   2  2.2e-119  4.1e-117  390.2   0.0   111   628     3   515     1   526 0.92 -
NODE_2255_length_22251_cov_43.287243:4825-10087  -            574 12633at7898          -            943  1.4e-117  391.8   0.0   2   2      0.46        86   -1.3   0.0   714   746   537   571   523   573 0.76 -
NODE_21890_length_10930_cov_35.897424:459-8373   -            664 12633at7898          -            943  5.6e-106  353.4   0.1   1   1    4e-108  7.4e-106  353.0   0.1    99   584   125   636   114   648 0.88 -
NODE_1106_length_26082_cov_67.996883:586-13396   -            438 12633at7898          -            943   3.4e-99  330.9   0.3   1   1  2.3e-101   4.2e-99  330.6   0.3    96   486    43   437    38   438 0.92 -
NODE_941_length_26937_cov_32.707393:1543-26788   -            346 12633at7898          -            943   7.5e-78  260.3   0.1   1   1   5.2e-80   9.6e-78  259.9   0.1   144   485    18   346    11   346 0.94 -
NODE_4902_length_18218_cov_31.357415:3491-17195  -            466 12633at7898          -            943   1.1e-49  167.1   0.0   1   1     1e-51   1.9e-49  166.3   0.0   263   626    21   370    15   378 0.86 -
NODE_21314_length_11066_cov_33.167958:6688-6924  -             79 12633at7898          -            943   2.1e-47  159.5   0.2   1   1   1.3e-49   2.3e-47  159.4   0.2    96   174     1    79     1    79 0.99 -
NODE_53288_length_6755_cov_27.843750:1699-6096   -            502 12633at7898          -            943   2.1e-31  106.6   0.0   1   2   3.3e-32     6e-30  101.7   0.0   402   626     7   233     1   239 0.90 -
NODE_53288_length_6755_cov_27.843750:1699-6096   -            502 12633at7898          -            943   2.1e-31  106.6   0.0   2   2     0.026       4.8    2.8   0.0   775   826   327   376   308   381 0.83 -
NODE_45638_length_7475_cov_38.305857:1928-6738   -            348 12633at7898          -            943   2.6e-30  102.9   0.0   1   2     3e-32   5.6e-30  101.9   0.0   389   565     2   183     1   194 0.92 -
NODE_45638_length_7475_cov_38.305857:1928-6738   -            348 12633at7898          -            943   2.6e-30  102.9   0.0   2   2      0.84   1.6e+02   -2.2   0.0   688   739   227   272   204   299 0.61 -
NODE_11667_length_13992_cov_32.679047:3012-4060  -             83 12633at7898          -            943   1.6e-22   77.2   0.0   1   1     9e-25   1.7e-22   77.1   0.0    98   183     1    80     1    83 0.96 -
NODE_11667_length_13992_cov_32.679047:9931-10979 -             83 12633at7898          -            943   1.6e-22   77.2   0.0   1   1     9e-25   1.7e-22   77.1   0.0    98   183     1    80     1    83 0.96 -
NODE_33100_length_8967_cov_41.046121:1200-1563   -             89 12633at7898          -            943   1.1e-21   74.3   0.1   1   1   6.8e-24   1.2e-21   74.2   0.1    98   181     1    89     1    89 0.91 -
NODE_33100_length_8967_cov_41.046121:7408-7771   -             89 12633at7898          -            943   1.1e-21   74.3   0.1   1   1   6.8e-24   1.2e-21   74.2   0.1    98   181     1    89     1    89 0.91 -
NODE_83042_length_4764_cov_32.202358:853-1944    -             85 12633at7898          -            943   1.3e-19   67.6   0.0   1   1   7.4e-22   1.4e-19   67.5   0.0   104   182     1    83     1    85 0.92 -
NODE_176672_length_1706_cov_44.220286:1257-1496  -             80 12633at7898          -            943   1.1e-17   61.2   0.1   1   1   6.2e-20   1.1e-17   61.1   0.1    96   165     1    79     1    80 0.83 -
NODE_44998_length_7539_cov_33.763038:5610-6024   -             83 12633at7898          -            943   2.9e-15   53.1   0.0   1   1   1.6e-17     3e-15   53.1   0.0   100   173     2    78     1    83 0.89 -
NODE_137143_length_2671_cov_33.762442:1561-1767  -             69 12633at7898          -            943   6.8e-15   51.9   0.0   1   1   3.7e-17   6.8e-15   51.9   0.0   116   175     2    64     1    69 0.88 -
NODE_124695_length_3059_cov_40.091554:1357-1533  -             59 12633at7898          -            943   4.1e-14   49.3   0.0   1   1   2.4e-16   4.4e-14   49.2   0.0    93   141    11    59     4    59 0.93 -
NODE_3668_length_19779_cov_33.253303:8279-8470   -             64 12633at7898          -            943   1.5e-13   47.5   1.4   1   1   8.5e-16   1.6e-13   47.4   1.4   105   160     1    63     1    64 0.81 -
NODE_23151_length_10659_cov_30.770549:2068-2295  -             76 12633at7898          -            943   1.7e-11   40.7   0.2   1   1     1e-13   1.9e-11   40.6   0.2   109   178     2    76     1    76 0.90 -
NODE_33311_length_8935_cov_35.406292:2076-2258   -             61 12633at7898          -            943   2.9e-11   39.9   0.0   1   1   1.7e-13   3.1e-11   39.8   0.0   128   181     1    61     1    61 0.84 -
NODE_122102_length_3144_cov_105.161905:2839-3021 -             61 12633at7898          -            943   9.3e-11   38.2   0.0   1   1   5.1e-13   9.3e-11   38.2   0.0    96   140     1    45     1    57 0.92 -
NODE_1822_length_23409_cov_38.279022:10160-10669 -             64 12633at7898          -            943   6.4e-08   28.9   0.0   1   1   4.2e-10   7.7e-08   28.6   0.0   100   164     1    55     1    63 0.91 -
NODE_42986_length_7748_cov_37.821807:3696-3881   -             62 12633at7898          -            943    0.0023   13.8   0.0   1   1   1.3e-05    0.0023   13.8   0.0   135   185     7    59     1    62 0.86 -
NODE_129813_length_2892_cov_30.753312:2142-2315  -             58 12633at7898          -            943    0.0049   12.7   0.0   1   1   2.6e-05    0.0049   12.7   0.0   135   182     8    57     1    58 0.83 -
NODE_30180_length_9400_cov_27.887646:3255-4586   -            210 12633at7898          -            943     0.055    9.2   1.6   1   2    0.0016      0.29    6.8   1.4   637   690     4    57     2    78 0.89 -
NODE_30180_length_9400_cov_27.887646:3255-4586   -            210 12633at7898          -            943     0.055    9.2   1.6   2   2      0.16        30    0.2   0.0   420   450   152   181   142   194 0.83 -
NODE_34561_length_8757_cov_37.371910:3140-3898   -            253 12633at7898          -            943       3.6    3.2  22.4   1   5       0.1        18    0.9   0.4   910   943    21    53     2    53 0.77 -
NODE_34561_length_8757_cov_37.371910:3140-3898   -            253 12633at7898          -            943       3.6    3.2  22.4   2   5    0.0025      0.46    6.2   0.6   909   943    76   109    58   109 0.85 -
NODE_34561_length_8757_cov_37.371910:3140-3898   -            253 12633at7898          -            943       3.6    3.2  22.4   3   5      0.21        38   -0.2   0.1   918   943   113   137   110   137 0.85 -
