#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_31448_length_7717_cov_28.105802:1265-5802  -            716 17939at7898          -            728  1.5e-172  574.3  47.6   1   3  5.5e-163  6.4e-160  532.5  35.3   200   682     1   567     1   585 0.83 -
NODE_31448_length_7717_cov_28.105802:1265-5802  -            716 17939at7898          -            728  1.5e-172  574.3  47.6   2   3   1.2e-06    0.0014   15.7   2.0   636   703   592   665   558   681 0.63 -
NODE_31448_length_7717_cov_28.105802:1265-5802  -            716 17939at7898          -            728  1.5e-172  574.3  47.6   3   3   2.2e-09   2.5e-06   24.8   1.0   699   728   687   716   674   716 0.82 -
NODE_16487_length_10116_cov_38.286912:1817-3898 -            540 17939at7898          -            728  1.5e-101  339.5   6.3   1   3   4.1e-99   4.8e-96  321.4   0.1    18   276     1   264     1   276 0.92 -
NODE_16487_length_10116_cov_38.286912:1817-3898 -            540 17939at7898          -            728  1.5e-101  339.5   6.3   2   3   3.4e-07   0.00039   17.5   1.1   287   378   323   419   316   426 0.74 -
NODE_16487_length_10116_cov_38.286912:1817-3898 -            540 17939at7898          -            728  1.5e-101  339.5   6.3   3   3     0.015        17    2.2   0.0   380   413   505   539   484   540 0.76 -
NODE_83820_length_4316_cov_39.787290:1000-3806  -            245 17939at7898          -            728   4.6e-36  123.1   0.0   1   1   4.6e-39   5.4e-36  122.8   0.0    25   239    28   244     2   245 0.88 -
NODE_14663_length_10553_cov_37.603597:2547-3017 -            157 17939at7898          -            728   2.9e-24   84.1   0.0   1   1     3e-27   3.4e-24   83.8   0.0    23   144    26   157    17   157 0.84 -
NODE_69248_length_4954_cov_35.852523:70-504     -            145 17939at7898          -            728   3.5e-24   83.8   1.0   1   2     1e-16   1.2e-13   49.0   0.0   144   198     1    56     1    61 0.93 -
NODE_69248_length_4954_cov_35.852523:70-504     -            145 17939at7898          -            728   3.5e-24   83.8   1.0   2   2   3.6e-12   4.2e-09   33.9   0.2   196   239   101   144    88   145 0.93 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/17939at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/17939at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/17939at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:30:41 2021
# [ok]
