#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_13177_length_10963_cov_37.297680:2707-9412 -            354 72539at7898          -            321   1.6e-23   81.8  10.5   1   4   8.7e-19   8.4e-16   56.4   3.5     5   140    26   171    22   171 0.82 -
NODE_13177_length_10963_cov_37.297680:2707-9412 -            354 72539at7898          -            321   1.6e-23   81.8  10.5   2   4   2.7e-06    0.0026   15.4   0.1    68   105   146   183   141   193 0.89 -
NODE_13177_length_10963_cov_37.297680:2707-9412 -            354 72539at7898          -            321   1.6e-23   81.8  10.5   3   4   2.2e-08   2.1e-05   22.3   0.6   223   279   227   295   213   335 0.64 -
NODE_13177_length_10963_cov_37.297680:2707-9412 -            354 72539at7898          -            321   1.6e-23   81.8  10.5   4   4     0.013        13    3.3   0.1   125   146   286   307   280   354 0.43 -
NODE_5000_length_14561_cov_28.820426:5987-14073 -            337 72539at7898          -            321   2.6e-19   68.0   8.3   1   1   9.7e-22   9.4e-19   66.1   8.3     2   141     3   166     2   176 0.74 -
NODE_17710_length_9841_cov_39.089920:1549-9149  -            492 72539at7898          -            321   1.3e-16   59.1   2.3   1   2    0.0012       1.2    6.7   0.2   170   197   340   367   289   372 0.77 -
NODE_17710_length_9841_cov_39.089920:1549-9149  -            492 72539at7898          -            321   1.3e-16   59.1   2.3   2   2     6e-19   5.8e-16   57.0   2.2     2   145   320   480   319   492 0.76 -
NODE_1995_length_18180_cov_43.785742:4412-14900 -            399 72539at7898          -            321     7e-16   56.7   7.0   1   3       1.3   1.3e+03   -3.3   0.0     4    25     6    27     4    31 0.67 -
NODE_1995_length_18180_cov_43.785742:4412-14900 -            399 72539at7898          -            321     7e-16   56.7   7.0   2   3   7.6e-13   7.4e-10   36.9   3.2   112   202   156   244   151   251 0.85 -
NODE_1995_length_18180_cov_43.785742:4412-14900 -            399 72539at7898          -            321     7e-16   56.7   7.0   3   3   1.1e-07    0.0001   20.0   0.1   215   252   318   355   301   393 0.63 -
NODE_89811_length_4088_cov_29.693407:1684-2940  -            211 72539at7898          -            321   2.7e-14   51.5   1.1   1   2   2.8e-07   0.00027   18.6   0.0   222   258    31    67    22    76 0.88 -
NODE_89811_length_4088_cov_29.693407:1684-2940  -            211 72539at7898          -            321   2.7e-14   51.5   1.1   2   2   5.5e-11   5.3e-08   30.8   0.6   165   252    88   175    72   210 0.78 -
NODE_80048_length_4468_cov_32.355001:1374-1826  -            151 72539at7898          -            321   2.1e-11   42.0   0.1   1   2   1.4e-08   1.3e-05   22.9   0.0   220   260     3    43     1    65 0.68 -
NODE_80048_length_4468_cov_32.355001:1374-1826  -            151 72539at7898          -            321   2.1e-11   42.0   0.1   2   2   5.8e-07   0.00056   17.6   0.0   216   254    90   131    74   149 0.75 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/72539at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/72539at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/72539at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:27:32 2021
# [ok]
