#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_33556_length_7485_cov_32.066071:5138-6250  -            256 64526at7898          -            362  8.9e-129  428.4   1.5   1   1  2.1e-131  1.1e-128  428.0   1.5   124   362     1   256     1   256 0.93 -
NODE_87580_length_4169_cov_41.891646:1033-2137  -            273 64526at7898          -            362   2.4e-83  278.9   0.6   1   1   1.8e-85   9.4e-83  276.9   0.6   122   362     9   273     4   273 0.87 -
NODE_188691_length_1801_cov_35.660987:747-1337  -            197 64526at7898          -            362   6.7e-53  178.7   3.2   1   1   4.2e-55   2.2e-52  177.0   3.2   188   361     1   196     1   197 0.85 -
NODE_71025_length_4872_cov_25.941965:435-1199   -            255 64526at7898          -            362     2e-45  154.2   0.0   1   1   1.4e-47   7.5e-45  152.2   0.0   124   340     1   236     1   255 0.79 -
NODE_103655_length_3625_cov_20.926546:3076-3303 -             76 64526at7898          -            362   8.5e-29   99.4   0.1   1   1   1.8e-31   9.3e-29   99.3   0.1    38   100     5    76     1    76 0.88 -
NODE_54190_length_5792_cov_29.802916:742-972    -             77 64526at7898          -            362   9.6e-13   46.6   0.1   1   1   1.9e-15     1e-12   46.5   0.1    35    98     5    77     1    77 0.84 -
NODE_65779_length_5128_cov_34.231656:1595-1825  -             77 64526at7898          -            362   9.2e-10   36.8   0.0   1   1   1.8e-12   9.6e-10   36.7   0.0    37   101     4    77     1    77 0.82 -
NODE_700_length_22557_cov_40.337697:2411-8455   -            245 64526at7898          -            362   2.4e-06   25.5   0.2   1   2   1.2e-08   6.5e-06   24.1   0.2    70   178    23   123     4   162 0.82 -
NODE_700_length_22557_cov_40.337697:2411-8455   -            245 64526at7898          -            362   2.4e-06   25.5   0.2   2   2      0.67   3.6e+02   -1.3   0.0   307   334   203   230   181   243 0.77 -
NODE_237992_length_1171_cov_19.458955:717-938   -             74 64526at7898          -            362   5.1e-06   24.5   0.0   1   1   9.6e-09   5.1e-06   24.5   0.0    65    99    34    74     4    74 0.84 -
NODE_41716_length_6703_cov_5.254543:1790-3283   -            498 64526at7898          -            362    0.0041   14.9   0.0   1   1   1.3e-05    0.0067   14.2   0.0    84   171   121   219   114   229 0.63 -
NODE_4128_length_15298_cov_37.950194:3693-4931  -            413 64526at7898          -            362     0.018   12.8   0.1   1   1     6e-05     0.032   12.0   0.1    86   129   106   148    99   206 0.66 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/64526at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/64526at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/64526at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:33:23 2021
# [ok]
