#                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_70114_length_4914_cov_36.710280:2300-3818    -            262 108265at7898         -            262   3.8e-34  116.4  10.4   1   2   2.8e-24   8.2e-22   76.0   0.3     8   143    13   143     7   148 0.91 -
NODE_70114_length_4914_cov_36.710280:2300-3818    -            262 108265at7898         -            262   3.8e-34  116.4  10.4   2   2   1.5e-14   4.2e-12   44.1   4.6   140   219   179   259   174   262 0.78 -
NODE_2281_length_17661_cov_103.117014:13453-17438 -            268 108265at7898         -            262   2.1e-32  110.7   6.7   1   1   1.2e-32   3.4e-30  103.5   6.7     7   219     9   239     3   253 0.75 -
NODE_16237_length_10170_cov_29.160262:2520-3434   -            305 108265at7898         -            262     6e-21   73.2   9.3   1   2   1.2e-10   3.4e-08   31.3   0.2    99   145     7    53     3    68 0.81 -
NODE_16237_length_10170_cov_29.160262:2520-3434   -            305 108265at7898         -            262     6e-21   73.2   9.3   2   2   1.1e-14   3.2e-12   44.6   4.5   138   219    69   152    59   167 0.83 -
NODE_215657_length_1434_cov_20.128839:89-787      -            233 108265at7898         -            262   9.7e-21   72.5   9.0   1   1   1.2e-20   3.5e-18   64.1   9.1   100   218     1   144     1   157 0.69 -
NODE_112928_length_3348_cov_37.387812:907-1389    -            161 108265at7898         -            262   1.6e-17   61.9  12.9   1   2   1.1e-08   3.1e-06   24.9   2.0    98   145     1    48     1    58 0.90 -
NODE_112928_length_3348_cov_37.387812:907-1389    -            161 108265at7898         -            262   1.6e-17   61.9  12.9   2   2     4e-14   1.2e-11   42.7   3.4   138   216    82   161    78   161 0.88 -
NODE_64558_length_5193_cov_24.705929:709-2376     -            421 108265at7898         -            262   1.7e-17   61.8   6.9   1   1     2e-17   5.9e-15   53.5   6.9    98   220     5   149     1   160 0.73 -
NODE_70389_length_4900_cov_29.843574:360-839      -            160 108265at7898         -            262   1.7e-15   55.3  10.7   1   2   3.6e-07    0.0001   19.9   0.8   100   145     1    46     1    51 0.92 -
NODE_70389_length_4900_cov_29.843574:360-839      -            160 108265at7898         -            262   1.7e-15   55.3  10.7   2   2   2.3e-13   6.8e-11   40.2   3.3   142   210    88   159    83   160 0.74 -
NODE_86998_length_4191_cov_29.762463:1444-2865    -            474 108265at7898         -            262   0.00069   17.2   0.0   1   1   4.5e-06    0.0013   16.3   0.0   130   238   293   409   278   431 0.62 -
NODE_139324_length_2691_cov_31.757716:1053-2501   -            483 108265at7898         -            262    0.0015   16.2   0.8   1   1   1.3e-05    0.0037   14.8   0.8   132   194   305   372   290   405 0.67 -
NODE_79455_length_4494_cov_26.169738:1633-3066    -            478 108265at7898         -            262    0.0027   15.3   0.1   1   1   1.8e-05    0.0052   14.4   0.1   138   196   304   367   284   440 0.60 -
NODE_16021_length_10227_cov_30.411039:2940-4394   -            485 108265at7898         -            262    0.0031   15.1   0.9   1   1   2.6e-05    0.0077   13.8   0.9   130   193   305   373   291   407 0.72 -
NODE_104042_length_3612_cov_31.840877:1019-2230   -            404 108265at7898         -            262    0.0034   15.0   0.8   1   2       2.7   7.7e+02   -2.6   0.0    14    26   306   318   297   332 0.49 -
NODE_104042_length_3612_cov_31.840877:1019-2230   -            404 108265at7898         -            262    0.0034   15.0   0.8   2   2   1.2e-05    0.0034   15.0   0.8    89   135   339   385   334   392 0.82 -
