#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	12607807	12015547	95.30	11203	0.09	3052	0.02	44826	0.36	533179	4.23
Ecoli	12607807	12607805	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	12607807	12607807	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	12607807	12607804	100.00	0	0.00	0	0.00	1	0.00	2	0.00
Vectors	12607807	12447848	98.73	29	0.00	3	0.00	2567	0.02	157360	1.25
Bacteria_24k	12607807	12291304	97.48	1089	0.01	1118	0.01	23610	0.19	290686	2.31
Protists_1k	12607807	11876674	94.20	43634	0.35	82037	0.65	16817	0.13	588645	4.67
Viruses	12607807	12246164	97.14	503	0.00	172	0.00	21795	0.17	339173	2.69
Fungi_RefSeq_release	12607807	12068314	95.73	5624	0.04	1287	0.01	45403	0.36	487179	3.86
Coral	12607807	12241684	97.10	1156	0.01	613	0.00	36589	0.29	327765	2.60
Bird	12607807	12162425	96.47	4150	0.03	4097	0.03	42405	0.34	394730	3.13
Plant	12607807	12164798	96.48	3497	0.03	897	0.01	41577	0.33	397038	3.15

%Hit_no_genomes: 93.73
