#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	106158350	93907942	88.47	225899	0.21	89102	0.08	691693	0.65	11243714	10.59
Ecoli	106158350	106158113	100.00	0	0.00	0	0.00	35	0.00	202	0.00
PhiX	106158350	106158347	100.00	0	0.00	0	0.00	3	0.00	0	0.00
Contamnts_Adaptrs	106158350	106158343	100.00	0	0.00	0	0.00	0	0.00	7	0.00
Vectors	106158350	102110602	96.19	414	0.00	161	0.00	45614	0.04	4001559	3.77
Bacteria_24k	106158350	98623058	92.90	24646	0.02	28030	0.03	442682	0.42	7039934	6.63
Protists_1k	106158350	92078552	86.74	555765	0.52	1138291	1.07	255154	0.24	12130588	11.43
Viruses	106158350	97938892	92.26	8265	0.01	2962	0.00	379740	0.36	7828491	7.37
Fungi_RefSeq_release	106158350	94618927	89.13	104504	0.10	23007	0.02	731157	0.69	10680755	10.06
Coral	106158350	97781934	92.11	19052	0.02	4706	0.00	688426	0.65	7664232	7.22
Bird	106158350	96301610	90.71	80287	0.08	37231	0.04	788546	0.74	8950676	8.43
Plant	106158350	96428027	90.84	34868	0.03	8655	0.01	575393	0.54	9111407	8.58

%Hit_no_genomes: 85.71
