#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	113213336	100569743	88.83	127832	0.11	31670	0.03	746368	0.66	11737723	10.37
Ecoli	113213336	113213167	100.00	0	0.00	0	0.00	29	0.00	140	0.00
PhiX	113213336	113213334	100.00	0	0.00	0	0.00	2	0.00	0	0.00
Contamnts_Adaptrs	113213336	113213336	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	113213336	110626327	97.72	183	0.00	50	0.00	24714	0.02	2562062	2.26
Bacteria_24k	113213336	104769238	92.54	33524	0.03	42462	0.04	422750	0.37	7945362	7.02
Protists_1k	113213336	97426966	86.05	685696	0.61	1649647	1.46	216296	0.19	13234731	11.69
Viruses	113213336	105173397	92.91	5524	0.00	1895	0.00	410235	0.36	7622285	6.73
Fungi_RefSeq_release	113213336	100787105	89.02	89220	0.08	20156	0.02	818209	0.72	11498646	10.16
Coral	113213336	104745342	92.52	11066	0.01	3086	0.00	656814	0.58	7797028	6.89
Bird	113213336	103267501	91.21	50394	0.04	8984	0.01	777996	0.69	9108461	8.05
Plant	113213336	103816756	91.70	27095	0.02	6751	0.01	616108	0.54	8746626	7.73

%Hit_no_genomes: 85.45
