#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_36686_length_7449_cov_30.801224:5501-6483  -            180 109797at7898         -            224   1.3e-99  330.4   0.3   1   1    2e-102   1.5e-99  330.2   0.3    22   198     1   180     1   180 0.99 -
NODE_3539_length_16883_cov_4.603551:12385-13632 -            416 109797at7898         -            224   2.1e-09   35.4   0.3   1   1     7e-12   5.1e-09   34.2   0.3   104   181    78   156    69   161 0.91 -
NODE_71349_length_4957_cov_36.088720:977-3619   -             87 109797at7898         -            224   1.7e-05   22.6   0.0   1   1   2.6e-08   1.9e-05   22.5   0.0   153   201     1    54     1    65 0.79 -
NODE_62328_length_5456_cov_25.966959:4556-4714  -             53 109797at7898         -            224    0.0032   15.2   0.0   1   1   4.3e-06    0.0032   15.2   0.0   152   183     3    34     1    51 0.88 -
NODE_8906_length_13047_cov_45.072444:2409-2567  -             53 109797at7898         -            224    0.0032   15.2   0.0   1   1   4.3e-06    0.0032   15.2   0.0   152   183     3    34     1    51 0.88 -
NODE_3982_length_16365_cov_42.585700:9332-9493  -             54 109797at7898         -            224    0.0033   15.1   0.0   1   1   4.6e-06    0.0034   15.1   0.0   152   183     4    35     2    52 0.88 -
NODE_2358_length_18666_cov_45.144288:3766-10972 -            420 109797at7898         -            224    0.0038   14.9   0.0   1   3   5.2e-06    0.0038   14.9   0.0   153   181    10    38     5    41 0.94 -
NODE_2358_length_18666_cov_45.144288:3766-10972 -            420 109797at7898         -            224    0.0038   14.9   0.0   2   3       1.8   1.3e+03   -3.2   0.0   136   171    67   102    59   107 0.72 -
NODE_2358_length_18666_cov_45.144288:3766-10972 -            420 109797at7898         -            224    0.0038   14.9   0.0   3   3       3.8   2.8e+03   -4.2   2.0    12    20   204   212   194   220 0.51 -
NODE_5_length_68997_cov_5.073166:64360-65523    -            388 109797at7898         -            224     0.013   13.2   0.4   1   2   3.4e-05     0.025   12.3   0.0   144   184   120   159   115   184 0.80 -
NODE_5_length_68997_cov_5.073166:64360-65523    -            388 109797at7898         -            224     0.013   13.2   0.4   2   2       2.9   2.1e+03   -3.8   0.1   118   139   236   257   234   269 0.55 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/109797at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/109797at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/109797at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:15:41 2021
# [ok]
