#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_13417_length_11430_cov_34.373577:7284-9872  -            244 19614at7898          -            720   1.6e-07   28.4   0.5   1   1     1e-08   3.1e-06   24.1   0.5    55   308    12   234     4   243 0.68 -
NODE_2966_length_17661_cov_39.343355:7095-16459  -            417 19614at7898          -            720   2.1e-07   28.0   0.0   1   1   9.8e-10     3e-07   27.4   0.0   160   332   194   363   185   376 0.82 -
NODE_53727_length_6007_cov_33.355281:2019-2840   -            274 19614at7898          -            720   3.5e-07   27.2   1.6   1   1   4.5e-09   1.4e-06   25.3   1.6    64   318    30   263    11   274 0.69 -
NODE_2526_length_18357_cov_45.410505:6810-13789  -            980 19614at7898          -            720   7.4e-07   26.2   0.1   1   1   6.9e-09   2.1e-06   24.6   0.1   147   323   171   336    96   344 0.80 -
NODE_250211_length_919_cov_1.091463:227-784      -            186 19614at7898          -            720     3e-05   20.9   0.0   1   1   1.3e-07     4e-05   20.4   0.0   162   274    59   160    53   180 0.78 -
NODE_268465_length_749_cov_1.407692:16-663       -            216 19614at7898          -            720   0.00017   18.4   0.0   1   1   1.3e-06    0.0004   17.1   0.0   161   267   113   206    57   215 0.80 -
NODE_33671_length_7782_cov_157.722374:65-3870    -            300 19614at7898          -            720   0.00019   18.2   0.0   1   1   7.7e-07   0.00024   17.9   0.0   154   263   198   295   154   299 0.87 -
NODE_27841_length_8514_cov_31.494355:5563-6866   -            205 19614at7898          -            720   0.00031   17.5   0.0   1   1   1.2e-06   0.00038   17.2   0.0   158   280    31   147    24   176 0.78 -
NODE_936_length_22725_cov_201.497437:12561-17697 -            148 19614at7898          -            720   0.00036   17.3   0.0   1   1   1.3e-06   0.00041   17.1   0.0   154   233    29   107    10   114 0.78 -
NODE_3165_length_17388_cov_34.354445:13420-16472 -            334 19614at7898          -            720   0.00037   17.3   0.0   1   1   1.7e-06   0.00051   16.8   0.0   159   306   144   299   134   323 0.73 -
NODE_16106_length_10704_cov_44.048373:1967-5623  -            280 19614at7898          -            720   0.00039   17.2   0.0   1   1   2.2e-06   0.00069   16.3   0.0   155   272    92   197    74   223 0.82 -
NODE_33059_length_7852_cov_28.374823:2625-3314   -            230 19614at7898          -            720   0.00056   16.6   0.0   1   1   2.4e-06   0.00073   16.3   0.0   159   271    94   199    10   222 0.72 -
NODE_20224_length_9798_cov_38.137952:1129-7234   -            354 19614at7898          -            720   0.00061   16.5   0.0   1   1   2.7e-06   0.00084   16.0   0.0   158   260   167   265   145   272 0.76 -
NODE_1554_length_20580_cov_52.558078:8963-9937   -            325 19614at7898          -            720    0.0015   15.3   0.1   1   1   4.7e-05     0.015   12.0   0.1   149   265    98   202    92   222 0.69 -
NODE_5930_length_14671_cov_44.521411:2550-10154  -            198 19614at7898          -            720    0.0022   14.7   0.0   1   1   1.7e-05    0.0052   13.4   0.0   154   255    58   145    40   179 0.73 -
NODE_23481_length_9201_cov_68.986596:3380-6437   -            177 19614at7898          -            720    0.0023   14.6   0.0   1   1     1e-05    0.0031   14.2   0.0   147   199    88   139    56   144 0.86 -
NODE_17435_length_10397_cov_33.888425:1925-9701  -            611 19614at7898          -            720    0.0024   14.6   0.2   1   2      0.21        65   -0.1   0.0   173   196   253   275   236   376 0.65 -
NODE_17435_length_10397_cov_33.888425:1925-9701  -            611 19614at7898          -            720    0.0024   14.6   0.2   2   2   4.6e-05     0.014   12.0   0.0   160   261   509   599   498   605 0.83 -
NODE_10669_length_12321_cov_57.507446:299-8904   -            147 19614at7898          -            720     0.013   12.2   0.0   1   1   4.7e-05     0.014   12.0   0.0   158   231     2    74     1    82 0.76 -
NODE_59799_length_5606_cov_34.314509:683-1519    -            279 19614at7898          -            720     0.062    9.9   0.1   1   1   0.00044      0.14    8.8   0.1   159   275   130   236   113   252 0.70 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/19614at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/19614at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/19614at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:23:34 2021
# [ok]
