#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_30914_length_8104_cov_29.481074:3535-4803 -            423 83556at7898          -            353  7.9e-135  448.2  33.6   1   2  7.9e-102   1.6e-98  328.8   4.2    13   208     4   199     1   215 0.93 -
NODE_30914_length_8104_cov_29.481074:3535-4803 -            423 83556at7898          -            353  7.9e-135  448.2  33.6   2   2   6.8e-37   1.3e-33  115.2  21.6   199   353   221   423   204   423 0.75 -
NODE_76089_length_4726_cov_33.776961:666-1712  -            349 83556at7898          -            353   2.9e-56  189.8  18.7   1   3   3.6e-59   7.1e-56  188.5   4.9    22   203     1   190     1   208 0.86 -
NODE_76089_length_4726_cov_33.776961:666-1712  -            349 83556at7898          -            353   2.9e-56  189.8  18.7   2   3   0.00076       1.5    6.6   2.7   201   243   229   271   224   293 0.85 -
NODE_76089_length_4726_cov_33.776961:666-1712  -            349 83556at7898          -            353   2.9e-56  189.8  18.7   3   3     0.017        33    2.1   0.1   250   280   318   348   293   349 0.82 -
NODE_91346_length_4079_cov_21.959045:611-1876  -            422 83556at7898          -            353   5.9e-55  185.5  32.6   1   3   3.7e-53   7.2e-50  168.8  16.0    20   204     2   209     1   226 0.75 -
NODE_91346_length_4079_cov_21.959045:611-1876  -            422 83556at7898          -            353   5.9e-55  185.5  32.6   2   3    0.0003      0.59    7.9   2.0   207   298   245   357   237   361 0.67 -
NODE_91346_length_4079_cov_21.959045:611-1876  -            422 83556at7898          -            353   5.9e-55  185.5  32.6   3   3   4.3e-06    0.0084   13.9   0.6   323   340   405   422   384   422 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/83556at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/83556at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/83556at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:39:15 2021
# [ok]
