#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_11333_length_12087_cov_44.925342:1484-4172 -            281 42232at7898          -            524     0.011   12.7   0.0   1   1   7.2e-05     0.015   12.2   0.0    10   103   161   245   156   265 0.79 -
NODE_15_length_48125_cov_4.317724:19140-19475   -            112 42232at7898          -            524      0.03   11.2   0.5   1   2   0.00063      0.13    9.1   0.4    31    60     8    37     3    81 0.72 -
NODE_15_length_48125_cov_4.317724:19140-19475   -            112 42232at7898          -            524      0.03   11.2   0.5   2   2       0.3        62    0.2   0.0   188   213    78   103    61   104 0.81 -
NODE_38006_length_7316_cov_39.500069:1686-2102  -            139 42232at7898          -            524     0.058   10.2  10.5   1   5      0.13        26    1.5   0.1   385   402     4    21     1    30 0.82 -
NODE_38006_length_7316_cov_39.500069:1686-2102  -            139 42232at7898          -            524     0.058   10.2  10.5   2   5       0.1        21    1.8   0.1   385   403    32    50    23    58 0.84 -
NODE_38006_length_7316_cov_39.500069:1686-2102  -            139 42232at7898          -            524     0.058   10.2  10.5   3   5      0.43        86   -0.2   0.1   385   402    60    77    56    86 0.81 -
NODE_38006_length_7316_cov_39.500069:1686-2102  -            139 42232at7898          -            524     0.058   10.2  10.5   4   5     0.012       2.4    4.9   0.1   386   402    89   105    75   114 0.85 -
NODE_38006_length_7316_cov_39.500069:1686-2102  -            139 42232at7898          -            524     0.058   10.2  10.5   5   5    0.0058       1.2    5.9   0.1   384   403   115   134   107   138 0.85 -
NODE_58_length_38335_cov_4.648813:27189-27515   -            109 42232at7898          -            524      0.06   10.2   1.4   1   1    0.0016      0.32    7.8   1.4    25    53    12    40     3   103 0.80 -
NODE_39925_length_7129_cov_33.879374:3632-4063  -            144 42232at7898          -            524      0.15    8.8  11.9   1   5      0.19        39    0.9   0.1   385   402     4    21     2    29 0.83 -
NODE_39925_length_7129_cov_33.879374:3632-4063  -            144 42232at7898          -            524      0.15    8.8  11.9   2   5      0.12        25    1.5   0.2   385   403    32    50    16    58 0.83 -
NODE_39925_length_7129_cov_33.879374:3632-4063  -            144 42232at7898          -            524      0.15    8.8  11.9   3   5      0.22        45    0.7   0.1   385   402    60    77    52    86 0.83 -
NODE_39925_length_7129_cov_33.879374:3632-4063  -            144 42232at7898          -            524      0.15    8.8  11.9   4   5     0.016       3.3    4.4   0.1   386   401    89   104    80   111 0.87 -
NODE_39925_length_7129_cov_33.879374:3632-4063  -            144 42232at7898          -            524      0.15    8.8  11.9   5   5    0.0045       0.9    6.3   0.1   384   404   115   135   104   140 0.83 -
NODE_200930_length_1523_cov_27.341292:406-879   -            158 42232at7898          -            524      0.33    7.7  15.8   1   5     0.015         3    4.6   0.2   384   405    22    43    10    49 0.85 -
NODE_200930_length_1523_cov_27.341292:406-879   -            158 42232at7898          -            524      0.33    7.7  15.8   2   5     0.051        10    2.8   0.3   385   403    51    69    47    77 0.85 -
NODE_200930_length_1523_cov_27.341292:406-879   -            158 42232at7898          -            524      0.33    7.7  15.8   3   5       0.1        20    1.8   0.1   385   404    79    98    76   106 0.84 -
NODE_200930_length_1523_cov_27.341292:406-879   -            158 42232at7898          -            524      0.33    7.7  15.8   4   5     0.036       7.3    3.3   0.2   385   403   107   125    95   131 0.85 -
NODE_200930_length_1523_cov_27.341292:406-879   -            158 42232at7898          -            524      0.33    7.7  15.8   5   5     0.011       2.3    4.9   0.1   383   405   133   155   120   158 0.75 -
NODE_140006_length_2631_cov_36.686019:277-693   -            139 42232at7898          -            524      0.47    7.2  13.9   1   5      0.33        66    0.1   0.1   385   404     4    23     2    29 0.83 -
NODE_140006_length_2631_cov_36.686019:277-693   -            139 42232at7898          -            524      0.47    7.2  13.9   2   5   0.00035     0.072    9.9   0.3   385   404    32    51    17    58 0.84 -
NODE_140006_length_2631_cov_36.686019:277-693   -            139 42232at7898          -            524      0.47    7.2  13.9   3   5     0.079        16    2.2   0.1   385   404    60    79    57    85 0.85 -
NODE_140006_length_2631_cov_36.686019:277-693   -            139 42232at7898          -            524      0.47    7.2  13.9   4   5       0.1        21    1.8   0.1   385   404    88   107    83   116 0.82 -
NODE_140006_length_2631_cov_36.686019:277-693   -            139 42232at7898          -            524      0.47    7.2  13.9   5   5      0.54   1.1e+02   -0.6   0.1   385   402   116   133   107   138 0.82 -
NODE_246454_length_956_cov_35.421237:329-922    -            198 42232at7898          -            524      0.49    7.2  18.5   1   6      0.13        26    1.5   0.1   384   403     2    21     1    28 0.84 -
NODE_246454_length_956_cov_35.421237:329-922    -            198 42232at7898          -            524      0.49    7.2  18.5   2   6     0.017       3.4    4.4   0.2   385   404    31    50    23    57 0.86 -
NODE_246454_length_956_cov_35.421237:329-922    -            198 42232at7898          -            524      0.49    7.2  18.5   3   6     0.099        20    1.8   0.2   385   405    59    79    52    84 0.86 -
NODE_246454_length_956_cov_35.421237:329-922    -            198 42232at7898          -            524      0.49    7.2  18.5   4   6     0.073        15    2.3   0.2   385   403    87   105    83   112 0.84 -
NODE_246454_length_956_cov_35.421237:329-922    -            198 42232at7898          -            524      0.49    7.2  18.5   5   6     0.021       4.3    4.0   0.3   383   404   113   134   101   141 0.82 -
NODE_246454_length_956_cov_35.421237:329-922    -            198 42232at7898          -            524      0.49    7.2  18.5   6   6     0.038       7.7    3.2   0.0   385   402   171   188   149   195 0.81 -
NODE_227866_length_1166_cov_28.154639:42-635    -            198 42232at7898          -            524      0.76    6.5  11.9   1   6      0.28        57    0.4   0.1   385   401     6    22     3    31 0.81 -
NODE_227866_length_1166_cov_28.154639:42-635    -            198 42232at7898          -            524      0.76    6.5  11.9   2   6    0.0015       0.3    7.9   0.2   383   404    61    82    51    89 0.83 -
NODE_227866_length_1166_cov_28.154639:42-635    -            198 42232at7898          -            524      0.76    6.5  11.9   3   6      0.26        53    0.5   0.0   386   403    92   109    88   118 0.82 -
NODE_227866_length_1166_cov_28.154639:42-635    -            198 42232at7898          -            524      0.76    6.5  11.9   4   6      0.11        21    1.8   0.1   383   401   117   135   101   145 0.73 -
NODE_227866_length_1166_cov_28.154639:42-635    -            198 42232at7898          -            524      0.76    6.5  11.9   5   6       3.3   6.6e+02   -3.2   0.0   385   395   147   157   144   169 0.79 -
NODE_227866_length_1166_cov_28.154639:42-635    -            198 42232at7898          -            524      0.76    6.5  11.9   6   6      0.31        63    0.2   0.0   383   401   173   191   161   197 0.84 -
NODE_155843_length_2286_cov_26.641518:424-1494  -            173 42232at7898          -            524       1.2    5.9  10.1   1   5      0.02       4.1    4.1   0.1   384   407    34    57    19    63 0.81 -
