#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_12717_length_11640_cov_48.380730:5983-8019 -            679 40296at7898          -            316  1.5e-128  426.5  27.9   1   7   3.7e-05      0.11    9.8   0.0    12    35    51    74    44    82 0.88 -
NODE_12717_length_11640_cov_48.380730:5983-8019 -            679 40296at7898          -            316  1.5e-128  426.5  27.9   2   7   7.4e-13   2.2e-09   35.0   0.1    32    73   128   169   123   175 0.81 -
NODE_12717_length_11640_cov_48.380730:5983-8019 -            679 40296at7898          -            316  1.5e-128  426.5  27.9   3   7   0.00031      0.92    6.7   0.4    48    82   169   204   166   211 0.82 -
NODE_12717_length_11640_cov_48.380730:5983-8019 -            679 40296at7898          -            316  1.5e-128  426.5  27.9   4   7   0.00016      0.46    7.7   0.0    81   103   244   266   219   278 0.80 -
NODE_12717_length_11640_cov_48.380730:5983-8019 -            679 40296at7898          -            316  1.5e-128  426.5  27.9   5   7     1e-17   2.9e-14   51.1   0.2   111   157   296   347   284   364 0.86 -
NODE_12717_length_11640_cov_48.380730:5983-8019 -            679 40296at7898          -            316  1.5e-128  426.5  27.9   6   7    0.0059        17    2.5   0.0   155   168   431   444   419   451 0.87 -
NODE_12717_length_11640_cov_48.380730:5983-8019 -            679 40296at7898          -            316  1.5e-128  426.5  27.9   7   7  1.8e-100   5.2e-97  322.9   8.6   167   315   526   675   518   676 0.98 -
NODE_9899_length_12616_cov_45.679556:6849-8543  -            565 40296at7898          -            316   1.1e-84  282.5  19.2   1   4   5.3e-14   1.6e-10   38.8   0.1    35   169     8   146     2   149 0.71 -
NODE_9899_length_12616_cov_45.679556:6849-8543  -            565 40296at7898          -            316   1.1e-84  282.5  19.2   2   4    0.0057        17    2.6   0.1    93   132   140   179   122   189 0.78 -
NODE_9899_length_12616_cov_45.679556:6849-8543  -            565 40296at7898          -            316   1.1e-84  282.5  19.2   3   4    0.0057        17    2.6   0.0   104   168   305   374   280   381 0.76 -
NODE_9899_length_12616_cov_45.679556:6849-8543  -            565 40296at7898          -            316   1.1e-84  282.5  19.2   4   4   8.1e-76   2.4e-72  241.9  10.1   166   302   428   565   418   565 0.97 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/40296at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/40296at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/40296at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:26:05 2021
# [ok]
