#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_5096_length_15300_cov_39.700809:11647-15053 -            192 112711at7898         -            195  1.4e-113  375.6   3.9   1   1  2.2e-115  1.6e-113  375.4   3.9     1   173     1   179     1   192 0.95 -
NODE_489_length_26174_cov_36.398773:8811-13377   -            161 112711at7898         -            195   1.2e-30  104.9   0.1   1   1   1.8e-32   1.4e-30  104.8   0.1    10   159     2   158     1   161 0.89 -
NODE_1395_length_20994_cov_33.178320:3775-11917  -            203 112711at7898         -            195   1.5e-29  101.4   0.1   1   1   2.4e-31   1.8e-29  101.2   0.1    11   171     2   169     1   197 0.83 -
NODE_47600_length_6452_cov_47.341099:2331-5008   -            179 112711at7898         -            195   3.9e-28   96.8   0.0   1   1   6.6e-30   4.9e-28   96.4   0.0    11   167     6   171     2   178 0.86 -
NODE_16012_length_10729_cov_28.892756:3756-7758  -            201 112711at7898         -            195   2.8e-27   94.0   0.0   1   1   4.4e-29   3.3e-27   93.8   0.0    12   164     1   160     1   185 0.88 -
NODE_400_length_27090_cov_39.663443:2664-3221    -            186 112711at7898         -            195   1.9e-26   91.3   0.0   1   1   3.8e-28   2.8e-26   90.7   0.0    10   164    10   175     4   183 0.86 -
NODE_2972_length_17651_cov_34.064779:9506-10012  -            169 112711at7898         -            195   4.5e-26   90.0   0.0   1   1   8.6e-28   6.4e-26   89.5   0.0    10   157     2   163     1   168 0.83 -
NODE_5314_length_15123_cov_35.568823:7996-10935  -            121 112711at7898         -            195   1.9e-24   84.7   0.1   1   1   2.6e-26     2e-24   84.7   0.1     4    98     4    98     1   120 0.94 -
NODE_179_length_31613_cov_37.840928:18601-22533  -            167 112711at7898         -            195   2.3e-24   84.5   0.1   1   1   3.6e-26   2.7e-24   84.2   0.1    10   160     2   164     1   167 0.85 -
NODE_76745_length_4695_cov_36.676675:416-4085    -            102 112711at7898         -            195   2.4e-23   81.1   0.3   1   1   3.9e-25   2.9e-23   80.9   0.3     6    98     5    97     2   101 0.95 -
NODE_26072_length_8780_cov_22.204124:955-1554    -            200 112711at7898         -            195   1.1e-22   79.0   0.0   1   1   2.1e-24   1.5e-22   78.5   0.0    11   161    28   186    21   196 0.88 -
NODE_29311_length_8310_cov_44.132383:3970-5794   -            130 112711at7898         -            195   9.6e-22   75.9   0.0   1   1   1.4e-23   1.1e-21   75.8   0.0    12   132     1   128     1   130 0.85 -
NODE_3272_length_17253_cov_39.650869:2904-6770   -            119 112711at7898         -            195   1.3e-21   75.5   0.2   1   1   1.8e-23   1.4e-21   75.4   0.2     7    97     5    95     1   113 0.92 -
NODE_11109_length_12164_cov_25.531455:7585-8166  -            127 112711at7898         -            195   8.3e-21   72.9   0.0   1   1   1.3e-22   9.5e-21   72.7   0.0    10   122     7   124     3   127 0.89 -
NODE_3813_length_16567_cov_41.020889:7812-11103  -            142 112711at7898         -            195   1.3e-20   72.2   0.1   1   1     2e-22   1.5e-20   72.1   0.1     6   127     7   137     2   142 0.85 -
NODE_9236_length_12890_cov_48.997733:4024-4560   -            179 112711at7898         -            195   2.2e-20   71.5   0.2   1   1   3.8e-22   2.9e-20   71.1   0.2    10   159    10   166     2   173 0.89 -
NODE_6665_length_14206_cov_4.789608:10525-10992  -            156 112711at7898         -            195   3.5e-20   70.8   0.3   1   1   5.3e-22     4e-20   70.6   0.3    11   164     1   156     1   156 0.82 -
NODE_34407_length_7694_cov_33.711521:6686-7159   -            158 112711at7898         -            195   1.2e-19   69.0   0.0   1   1     2e-21   1.5e-19   68.8   0.0    11   158     3   157     1   158 0.86 -
NODE_4176_length_16162_cov_33.998195:14719-15240 -            174 112711at7898         -            195   3.7e-19   67.5   0.0   1   1   5.9e-21   4.4e-19   67.2   0.0    10   127     1   124     1   167 0.88 -
NODE_8329_length_13326_cov_36.392984:5748-8816   -            122 112711at7898         -            195   5.2e-19   67.0   0.0   1   1   7.8e-21   5.8e-19   66.8   0.0    11   119     5   121     2   122 0.79 -
NODE_8640_length_13172_cov_119.929626:5611-8080  -            120 112711at7898         -            195   1.7e-18   65.3   0.1   1   1   2.5e-20   1.8e-18   65.2   0.1    46   156     3   117     1   120 0.86 -
NODE_1343_length_21157_cov_44.573464:1148-1875   -            120 112711at7898         -            195   4.5e-18   63.9   0.0   1   1   7.1e-20   5.3e-18   63.7   0.0    59   165     2   119     1   120 0.78 -
NODE_125562_length_2991_cov_24.914592:1501-2058  -            186 112711at7898         -            195   7.3e-18   63.2   0.0   1   1   1.2e-19   8.7e-18   63.0   0.0     9   129     2   130     1   169 0.84 -
NODE_12786_length_11616_cov_82.655639:5395-5940  -            182 112711at7898         -            195   1.7e-16   58.8   0.0   1   1   3.9e-18   2.9e-16   58.0   0.0    10   126     1   123     1   180 0.72 -
NODE_37802_length_7335_cov_35.521144:3659-4180   -            174 112711at7898         -            195   7.5e-16   56.7   0.0   1   1   1.9e-17   1.5e-15   55.8   0.0    11   133     1   129     1   174 0.86 -
NODE_74630_length_4798_cov_27.825708:2521-4544   -            131 112711at7898         -            195   2.1e-15   55.2   0.0   1   1   3.3e-17   2.5e-15   55.0   0.0    11   126     1   121     1   127 0.86 -
NODE_70355_length_5011_cov_30.387419:1264-3374   -            246 112711at7898         -            195   4.6e-15   54.1   0.0   1   1   8.4e-17   6.2e-15   53.7   0.0     2   122    33   159    32   207 0.86 -
NODE_3208_length_17326_cov_35.361061:4802-8288   -            123 112711at7898         -            195   2.2e-14   51.9   0.0   1   1   3.4e-16   2.5e-14   51.7   0.0    10   119     7   122     2   123 0.88 -
NODE_129764_length_2882_cov_28.201940:201-2003   -            307 112711at7898         -            195   3.1e-14   51.4   0.5   1   1     6e-16   4.5e-14   50.9   0.5    10   163    91   250    85   280 0.83 -
NODE_20042_length_9837_cov_31.863935:2008-6288   -            192 112711at7898         -            195   6.7e-14   50.3   0.1   1   1   1.2e-15   8.8e-14   49.9   0.1    62   169    69   179    65   191 0.81 -
NODE_3774_length_16618_cov_50.781888:15468-15947 -            160 112711at7898         -            195     4e-13   47.8   0.4   1   1   6.1e-15   4.5e-13   47.6   0.4    10   159     2   159     1   160 0.83 -
