#                                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_26331_length_8736_cov_32.446220:1102-3802 -            156 23556at7898          -            744   8.9e-87  290.4   0.4   1   1   1.4e-89     1e-86  290.2   0.4    52   193     1   156     1   156 0.95 -
NODE_279671_length_662_cov_1.031972:0-650      -            217 23556at7898          -            744   3.9e-41  139.5   0.0   1   1     6e-44   4.4e-41  139.3   0.0    87   290     1   217     1   217 0.90 -
NODE_47812_length_6434_cov_33.901026:1710-4330 -            447 23556at7898          -            744   1.3e-32  111.3   0.0   1   1   2.7e-35     2e-32  110.6   0.0   402   699    17   375     7   387 0.76 -
NODE_99420_length_3784_cov_34.559566:929-3317  -            196 23556at7898          -            744   2.2e-25   87.3   0.1   1   1   5.7e-28   4.2e-25   86.5   0.1    76   224    26   193    17   196 0.80 -
NODE_4460_length_15891_cov_4.502660:7431-8510  -            360 23556at7898          -            744   5.4e-17   59.6   0.3   1   1   1.4e-19     1e-16   58.7   0.3   459   706    39   331    15   356 0.72 -
NODE_357400_length_391_cov_1.044521:20-385     -            122 23556at7898          -            744   6.2e-15   52.8   0.0   1   1   9.3e-18   6.8e-15   52.7   0.0   601   696    24   122     9   122 0.91 -
NODE_425974_length_286_cov_1.090909:109-282    -             58 23556at7898          -            744   1.5e-06   25.1   0.0   1   1   2.1e-09   1.6e-06   25.0   0.0    80   132     1    57     1    58 0.82 -
NODE_31263_length_8064_cov_32.270935:90-7125   -            319 23556at7898          -            744     6e-05   19.8   0.0   1   1     2e-07   0.00014   18.5   0.0   465   691    48   317    40   319 0.57 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/23556at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/23556at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/23556at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:16:52 2021
# [ok]
