#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	144460435	138659768	95.99	137888	0.10	47555	0.03	409113	0.28	5206111	3.60
Ecoli	144460435	144460362	100.00	0	0.00	0	0.00	13	0.00	60	0.00
PhiX	144460435	144460434	100.00	0	0.00	0	0.00	1	0.00	0	0.00
Contamnts_Adaptrs	144460435	144460435	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	144460435	142863801	98.89	297	0.00	39	0.00	24844	0.02	1571454	1.09
Bacteria_24k	144460435	140959559	97.58	17249	0.01	14949	0.01	247168	0.17	3221510	2.23
Protists_1k	144460435	137350710	95.07	441064	0.31	717293	0.50	178472	0.12	5772896	4.00
Viruses	144460435	140772881	97.45	5427	0.00	2032	0.00	214604	0.15	3465491	2.40
Fungi_RefSeq_release	144460435	138917701	96.15	79660	0.06	28059	0.02	427505	0.30	5007510	3.47
Coral	144460435	140320941	97.12	52116	0.04	52033	0.04	371919	0.26	3663426	2.54
Bird	144460435	139897509	96.84	61836	0.04	13887	0.01	433724	0.30	4053479	2.81
Plant	144460435	140010443	96.92	23210	0.02	5376	0.00	314397	0.22	4107009	2.84

%Hit_no_genomes: 94.54
