#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	93900977	91811681	97.77	64992	0.07	14870	0.02	140275	0.15	1869159	1.99
Ecoli	93900977	93900833	100.00	0	0.00	0	0.00	24	0.00	120	0.00
PhiX	93900977	93900975	100.00	0	0.00	0	0.00	2	0.00	0	0.00
Contamnts_Adaptrs	93900977	93900976	100.00	0	0.00	1	0.00	0	0.00	0	0.00
Vectors	93900977	93527290	99.60	63	0.00	5	0.00	5224	0.01	368395	0.39
Bacteria_24k	93900977	92377835	98.38	28844	0.03	43598	0.05	86364	0.09	1364336	1.45
Protists_1k	93900977	91101795	97.02	187864	0.20	350438	0.37	70590	0.08	2190290	2.33
Viruses	93900977	92482602	98.49	2033	0.00	879	0.00	100078	0.11	1315385	1.40
Fungi_RefSeq_release	93900977	91828223	97.79	36823	0.04	9333	0.01	148954	0.16	1877644	2.00
Coral	93900977	92366213	98.37	8045	0.01	2282	0.00	114430	0.12	1410007	1.50
Bird	93900977	92160016	98.14	36872	0.04	6096	0.01	175961	0.19	1522032	1.62
Plant	93900977	92524409	98.53	8538	0.01	1595	0.00	112829	0.12	1253606	1.34

%Hit_no_genomes: 96.66
