#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	122873354	120844137	98.35	87754	0.07	19155	0.02	186782	0.15	1735526	1.41
Ecoli	122873354	122873059	100.00	0	0.00	0	0.00	57	0.00	238	0.00
PhiX	122873354	122873354	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	122873354	122873352	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	122873354	122666950	99.84	56	0.00	2	0.00	5498	0.00	200848	0.16
Bacteria_24k	122873354	121637429	99.00	48669	0.04	74443	0.06	104312	0.08	1008501	0.82
Protists_1k	122873354	119875048	97.56	275935	0.22	489356	0.40	100186	0.08	2132829	1.74
Viruses	122873354	121817668	99.14	4032	0.00	1125	0.00	121233	0.10	929296	0.76
Fungi_RefSeq_release	122873354	121005822	98.48	45952	0.04	15784	0.01	199948	0.16	1605848	1.31
Coral	122873354	121857108	99.17	8386	0.01	2132	0.00	117211	0.10	888517	0.72
Bird	122873354	121419031	98.81	56202	0.05	8777	0.01	292462	0.24	1096882	0.89
Plant	122873354	121721210	99.06	9531	0.01	1997	0.00	138895	0.11	1001721	0.82

%Hit_no_genomes: 97.17
