#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	78036224	76616867	98.18	57554	0.07	12853	0.02	133488	0.17	1215462	1.56
Ecoli	78036224	78036095	100.00	0	0.00	0	0.00	28	0.00	101	0.00
PhiX	78036224	78036224	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	78036224	78036224	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	78036224	77890132	99.81	40	0.00	4	0.00	4111	0.01	141937	0.18
Bacteria_24k	78036224	77219445	98.96	21104	0.03	26658	0.03	70906	0.09	698111	0.89
Protists_1k	78036224	75903492	97.27	203632	0.26	367269	0.47	62200	0.08	1499631	1.92
Viruses	78036224	77301382	99.06	2472	0.00	708	0.00	82487	0.11	649175	0.83
Fungi_RefSeq_release	78036224	76698206	98.29	32766	0.04	10714	0.01	144754	0.19	1149784	1.47
Coral	78036224	77285573	99.04	6295	0.01	1667	0.00	86564	0.11	656125	0.84
Bird	78036224	77000555	98.67	35511	0.05	5581	0.01	187960	0.24	806617	1.03
Plant	78036224	77204503	98.93	7196	0.01	1588	0.00	100363	0.13	722574	0.93

%Hit_no_genomes: 96.90
