#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	67317959	65285701	96.98	56752	0.08	12085	0.02	132846	0.20	1830575	2.72
Ecoli	67317959	67317922	100.00	0	0.00	0	0.00	5	0.00	32	0.00
PhiX	67317959	67317959	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	67317959	67317954	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	67317959	67117658	99.70	56	0.00	6	0.00	4244	0.01	195995	0.29
Bacteria_24k	67317959	66102708	98.19	11318	0.02	16735	0.02	104445	0.16	1082753	1.61
Protists_1k	67317959	64435859	95.72	195588	0.29	444771	0.66	56209	0.08	2185532	3.25
Viruses	67317959	66183147	98.31	4001	0.01	1010	0.00	147601	0.22	982200	1.46
Fungi_RefSeq_release	67317959	65404913	97.16	33437	0.05	13483	0.02	160816	0.24	1705310	2.53
Coral	67317959	66294853	98.48	5588	0.01	1627	0.00	99680	0.15	916211	1.36
Bird	67317959	65817755	97.76	37392	0.06	7124	0.01	293994	0.44	1161694	1.73
Plant	67317959	66189557	98.33	6523	0.01	1495	0.00	129271	0.19	991113	1.47

%Hit_no_genomes: 95.31
