#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_186973_length_1429_cov_0.618045:233-1426    -            398 35185at7898          -            661  2.9e-130  433.9   0.8   1   1  6.2e-132  6.6e-129  429.4   0.8   303   653    24   397     1   398 0.90 -
NODE_1_length_1070312_cov_4.967607:153708-154874 -            389 35185at7898          -            661   1.1e-93  313.0   0.0   1   1   1.2e-96   1.2e-93  312.9   0.0   284   653     5   386     1   389 0.90 -
NODE_1_length_1070312_cov_4.967607:152680-153678 -            333 35185at7898          -            661   9.4e-48  161.2   0.0   1   2   8.8e-44   9.4e-41  138.1   0.0    12   211    26   235    17   244 0.93 -
NODE_1_length_1070312_cov_4.967607:152680-153678 -            333 35185at7898          -            661   9.4e-48  161.2   0.0   2   2   2.2e-08   2.3e-05   21.2   0.0   214   274   265   325   256   331 0.89 -
NODE_208468_length_1058_cov_1.412930:133-1014    -            294 35185at7898          -            661   3.5e-15   53.6   0.0   1   1   3.7e-18     4e-15   53.4   0.0   367   524     2   163     1   262 0.69 -
NODE_10_length_87510_cov_4.645708:59070-60353    -            428 35185at7898          -            661   3.9e-08   30.3   0.0   1   2   7.2e-08   7.7e-05   19.4   0.0   372   440    63   131    58   148 0.86 -
NODE_10_length_87510_cov_4.645708:59070-60353    -            428 35185at7898          -            661   3.9e-08   30.3   0.0   2   2   0.00013      0.14    8.7   0.0   595   643   325   373   320   384 0.86 -
NODE_63703_length_5975_cov_36.349387:4940-5455   -            172 35185at7898          -            661      0.02   11.5   0.1   1   1   2.4e-05     0.026   11.1   0.1   501   574    20    94     8   116 0.87 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/35185at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/35185at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/35185at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:25:04 2021
# [ok]
