#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_22244_length_11050_cov_22.221350:4213-9446 -            344 3098at7898           -           1277   5.5e-23   79.3   0.0   1   1   1.4e-25   6.8e-23   79.0   0.0   715   865    66   212    44   244 0.89 -
NODE_21605_length_11190_cov_102.887566:539-8211 -            472 3098at7898           -           1277   7.8e-16   55.6   3.0   1   4   4.2e-08   2.1e-05   21.1   0.0    69   128    27    86     8    94 0.85 -
NODE_21605_length_11190_cov_102.887566:539-8211 -            472 3098at7898           -           1277   7.8e-16   55.6   3.0   2   4    0.0014      0.67    6.2   0.0    78   114   146   182   116   203 0.85 -
NODE_21605_length_11190_cov_102.887566:539-8211 -            472 3098at7898           -           1277   7.8e-16   55.6   3.0   3   4     2e-05      0.01   12.2   0.1    81   127   257   304   247   316 0.82 -
NODE_21605_length_11190_cov_102.887566:539-8211 -            472 3098at7898           -           1277   7.8e-16   55.6   3.0   4   4     8e-06     0.004   13.5   0.1    72   128   380   436   359   444 0.88 -
NODE_8211_length_16052_cov_36.861970:2040-13330 -            408 3098at7898           -           1277   1.1e-12   45.2   0.0   1   2      0.78   3.8e+02   -3.0   0.8  1006  1216    52    75    10    97 0.49 -
NODE_8211_length_16052_cov_36.861970:2040-13330 -            408 3098at7898           -           1277   1.1e-12   45.2   0.0   2   2   2.1e-15   1.1e-12   45.2   0.0   717   863   120   261   113   283 0.88 -
NODE_55628_length_6613_cov_29.350783:463-6074   -            339 3098at7898           -           1277   3.6e-08   30.2   0.0   1   2   2.5e-10   1.2e-07   28.5   0.0   689   802    98   213    88   231 0.75 -
NODE_55628_length_6613_cov_29.350783:463-6074   -            339 3098at7898           -           1277   3.6e-08   30.2   0.0   2   2      0.16        79   -0.7   0.0   837   863   225   251   217   256 0.87 -
NODE_39043_length_8296_cov_36.965719:1495-3601  -            489 3098at7898           -           1277   4.3e-07   26.7   0.0   1   1   1.3e-09   6.6e-07   26.1   0.0   813   901     2    90     1   106 0.81 -
NODE_45891_length_7528_cov_33.826356:3799-5805  -            466 3098at7898           -           1277   7.5e-07   25.9   0.0   1   1   3.2e-09   1.6e-06   24.8   0.0   772   896     6   122     3   141 0.75 -
NODE_9948_length_15091_cov_36.633738:1448-12924 -            268 3098at7898           -           1277   9.5e-07   25.5   0.1   1   2   4.6e-05     0.023   11.0   0.0    62   127    93   160    87   166 0.78 -
NODE_9948_length_15091_cov_36.633738:1448-12924 -            268 3098at7898           -           1277   9.5e-07   25.5   0.1   2   2   1.6e-05    0.0079   12.6   0.1    79   130   192   242   187   250 0.91 -
NODE_22964_length_10884_cov_39.595549:6866-7849 -            328 3098at7898           -           1277    0.0017   14.7   0.0   1   2   3.5e-06    0.0017   14.7   0.0    67   129    88   151    77   156 0.81 -
NODE_22964_length_10884_cov_39.595549:6866-7849 -            328 3098at7898           -           1277    0.0017   14.7   0.0   2   2       2.1     1e+03   -4.4   5.0  1033  1085   158   213   146   236 0.59 -
