#                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_20520_length_11455_cov_38.305125:2158-3750    -            531 61459at7898          -            426  5.1e-122  406.1  42.4   1   2  1.7e-121  7.1e-120  399.0  34.5     1   393    26   456    26   466 0.89 -
NODE_20520_length_11455_cov_38.305125:2158-3750    -            531 61459at7898          -            426  5.1e-122  406.1  42.4   2   2   0.00047      0.02   12.0   0.9   385   414   471   500   462   509 0.90 -
NODE_40632_length_8107_cov_37.475774:4359-6533     -            725 61459at7898          -            426   1.4e-84  282.7 108.6   1   4   1.1e-14   4.6e-13   47.1   8.1   234   319     1    87     1    91 0.95 -
NODE_40632_length_8107_cov_37.475774:4359-6533     -            725 61459at7898          -            426   1.4e-84  282.7 108.6   2   4   8.8e-19   3.7e-17   60.6  32.7    45   293    95   346    93   348 0.82 -
NODE_40632_length_8107_cov_37.475774:4359-6533     -            725 61459at7898          -            426   1.4e-84  282.7 108.6   3   4   6.5e-18   2.8e-16   57.7  16.7   219   325   344   450   342   451 0.96 -
NODE_40632_length_8107_cov_37.475774:4359-6533     -            725 61459at7898          -            426   1.4e-84  282.7 108.6   4   4   6.8e-46   2.9e-44  149.9  38.0    87   358   403   702   402   711 0.88 -
NODE_114345_length_3377_cov_37.145516:639-2015     -            459 61459at7898          -            426   5.9e-73  244.4  81.8   1   6   1.2e-15   5.2e-14   50.2  12.5     1   150     6   145     6   147 0.89 -
NODE_114345_length_3377_cov_37.145516:639-2015     -            459 61459at7898          -            426   5.9e-73  244.4  81.8   2   6   2.4e-11     1e-09   36.1   5.8    81   148   148   215   145   217 0.87 -
NODE_114345_length_3377_cov_37.145516:639-2015     -            459 61459at7898          -            426   5.9e-73  244.4  81.8   3   6   3.6e-11   1.5e-09   35.5   3.2    82   146   173   237   170   242 0.95 -
NODE_114345_length_3377_cov_37.145516:639-2015     -            459 61459at7898          -            426   5.9e-73  244.4  81.8   4   6   3.2e-13   1.4e-11   42.2   2.5   233   327   204   299   201   307 0.92 -
NODE_114345_length_3377_cov_37.145516:639-2015     -            459 61459at7898          -            426   5.9e-73  244.4  81.8   5   6   2.2e-19   9.1e-18   62.6   5.6    79   218   242   372   238   372 0.94 -
NODE_114345_length_3377_cov_37.145516:639-2015     -            459 61459at7898          -            426   5.9e-73  244.4  81.8   6   6   7.2e-27     3e-25   87.2  12.7   240   384   308   455   301   458 0.94 -
NODE_103697_length_3794_cov_27.098241:1209-2522    -            438 61459at7898          -            426   1.6e-60  203.5  51.9   1   2   6.7e-24   2.9e-22   77.4  26.2   151   326    32   219    28   221 0.90 -
