#                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_120989_length_3140_cov_61.594870:630-1972     -            241 45672at7898          -            495  7.3e-136  451.7   0.0   1   1  2.1e-138  8.1e-136  451.6   0.0    65   298     2   241     1   241 0.97 -
NODE_73605_length_5310_cov_1.040107:1786-2895      -            370 45672at7898          -            495   1.8e-55  186.5   0.0   1   1   6.2e-58   2.3e-55  186.2   0.0    95   441     9   358     4   369 0.89 -
NODE_1_length_1070312_cov_4.967607:1022742-1023989 -            416 45672at7898          -            495   8.4e-54  181.0   0.1   1   1     3e-56   1.1e-53  180.6   0.1    97   452    12   366     3   374 0.86 -
NODE_1_length_1070312_cov_4.967607:105546-106709   -            388 45672at7898          -            495   8.5e-50  167.8   0.0   1   1   3.3e-52   1.2e-49  167.3   0.0    94   453     5   366     2   378 0.84 -
NODE_84300_length_4699_cov_32.156522:1866-3554     -            563 45672at7898          -            495     7e-43  145.0   0.1   1   1   2.7e-45     1e-42  144.5   0.1    95   455   161   546   152   554 0.80 -
NODE_196884_length_1249_cov_1.776522:146-1243      -            366 45672at7898          -            495     2e-37  127.0   0.0   1   1   6.3e-40   2.4e-37  126.8   0.0   159   477     1   317     1   328 0.88 -
NODE_38807_length_8325_cov_133.282276:2016-3089    -            358 45672at7898          -            495   3.7e-37  126.1   0.1   1   1   1.1e-39   4.1e-37  126.0   0.1    93   435     5   353     1   358 0.88 -
NODE_41980_length_7953_cov_36.661701:1449-3660     -            332 45672at7898          -            495   3.8e-29   99.7   0.0   1   2   1.6e-06   0.00059   16.6   0.0   199   263    18    82     9    89 0.83 -
NODE_41980_length_7953_cov_36.661701:1449-3660     -            332 45672at7898          -            495   3.8e-29   99.7   0.0   2   2   4.5e-26   1.7e-23   81.1   0.0   266   441   108   289    96   319 0.80 -
NODE_12706_length_13849_cov_43.111709:4959-12836   -            871 45672at7898          -            495   5.4e-28   95.9   0.0   1   3   3.4e-07   0.00013   18.8   0.0   103   148   224   270   209   278 0.81 -
NODE_12706_length_13849_cov_43.111709:4959-12836   -            871 45672at7898          -            495   5.4e-28   95.9   0.0   2   3     1e-10   3.9e-08   30.4   0.0   158   277   414   537   399   542 0.84 -
NODE_12706_length_13849_cov_43.111709:4959-12836   -            871 45672at7898          -            495   5.4e-28   95.9   0.0   3   3   2.2e-14   8.4e-12   42.5   0.0   335   449   615   729   607   768 0.78 -
NODE_8951_length_15618_cov_33.547394:662-7922      -            420 45672at7898          -            495   1.5e-26   91.2   0.1   1   2     3e-14   1.1e-11   42.1   0.1   203   383     6   179     1   188 0.87 -
NODE_8951_length_15618_cov_33.547394:662-7922      -            420 45672at7898          -            495   1.5e-26   91.2   0.1   2   2     1e-15   3.8e-13   46.9   0.0   391   463   222   295   219   332 0.84 -
NODE_35894_length_8696_cov_37.334535:2311-6917     -            337 45672at7898          -            495     4e-21   73.3   0.1   1   1   1.6e-23   6.1e-21   72.6   0.1    58   182   181   307   171   316 0.83 -
NODE_5_length_211341_cov_5.135854:95250-96215      -            322 45672at7898          -            495   2.1e-15   54.4   0.2   1   1   1.9e-17   7.1e-15   52.6   0.2   118   439     5   314     1   321 0.78 -
NODE_10716_length_14729_cov_63.263568:3313-12311   -            689 45672at7898          -            495   3.7e-07   27.2   0.0   1   1   1.5e-09   5.8e-07   26.6   0.0   361   434   143   216   138   232 0.90 -
NODE_223411_length_853_cov_1.196286:594-758        -             55 45672at7898          -            495   2.5e-06   24.5   0.0   1   1   6.5e-09   2.5e-06   24.5   0.0   205   246     2    41     1    52 0.88 -
NODE_14858_length_13061_cov_48.747878:2409-2567    -             53 45672at7898          -            495    0.0074   13.0   0.0   1   1     2e-05    0.0074   13.0   0.0   206   246     3    41     1    52 0.83 -
NODE_70604_length_5502_cov_31.651490:4598-4756     -             53 45672at7898          -            495    0.0074   13.0   0.0   1   1     2e-05    0.0074   13.0   0.0   206   246     3    41     1    52 0.83 -
NODE_14950_length_13029_cov_42.935654:9331-9492    -             54 45672at7898          -            495    0.0075   13.0   0.0   1   1   2.1e-05    0.0079   12.9   0.0   206   246     4    42     2    53 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/45672at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/45672at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/45672at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:23:23 2021
# [ok]
