#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	32796636	31322055	95.51	27651	0.08	7385	0.02	110597	0.34	1328948	4.05
Ecoli	32796636	32796628	100.00	0	0.00	0	0.00	3	0.00	5	0.00
PhiX	32796636	32796636	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	32796636	32796622	100.00	0	0.00	0	0.00	3	0.00	11	0.00
Vectors	32796636	32400826	98.79	48	0.00	9	0.00	6487	0.02	389266	1.19
Bacteria_24k	32796636	32000853	97.57	2568	0.01	2323	0.01	58009	0.18	732883	2.23
Protists_1k	32796636	30981877	94.48	106232	0.32	201277	0.61	40796	0.12	1466454	4.47
Viruses	32796636	31889143	97.24	1296	0.00	470	0.00	53981	0.16	851746	2.60
Fungi_RefSeq_release	32796636	31451093	95.90	13974	0.04	3178	0.01	113409	0.35	1214982	3.70
Coral	32796636	31879308	97.21	2736	0.01	1270	0.00	89940	0.27	823382	2.51
Bird	32796636	31683517	96.61	10829	0.03	9438	0.03	107639	0.33	985213	3.00
Plant	32796636	31694594	96.63	8485	0.03	2249	0.01	101902	0.31	989406	3.02

%Hit_no_genomes: 94.02
