#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	130738078	129302078	98.90	79643	0.06	27771	0.02	208465	0.16	1120121	0.86
Ecoli	130738078	130737845	100.00	0	0.00	0	0.00	67	0.00	166	0.00
PhiX	130738078	130738078	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	130738078	130737916	100.00	0	0.00	0	0.00	1	0.00	161	0.00
Vectors	130738078	130646955	99.93	59	0.00	6	0.00	3674	0.00	87384	0.07
Bacteria_24k	130738078	129843005	99.32	71850	0.05	161792	0.12	88744	0.07	572687	0.44
Protists_1k	130738078	127973636	97.89	305189	0.23	692368	0.53	115979	0.09	1650906	1.26
Viruses	130738078	130158389	99.55	14246	0.01	915	0.00	72026	0.06	492502	0.38
Fungi_RefSeq_release	130738078	129309033	98.90	47698	0.04	21819	0.02	219793	0.17	1139735	0.87
Coral	130738078	130032823	99.46	8391	0.01	2177	0.00	115337	0.09	579350	0.44
Bird	130738078	129785226	99.26	50469	0.04	10766	0.01	204080	0.16	687537	0.53
Plant	130738078	129997620	99.43	8498	0.01	1731	0.00	107194	0.08	623035	0.48

%Hit_no_genomes: 97.43
