#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_19977_length_9397_cov_29.294472:729-5701   -            116 103032at7898         -            201   1.8e-55  185.7   3.6   1   1   3.9e-56   5.3e-54  180.9   3.6     1   128     1   116     1   116 0.95 -
NODE_6940_length_13326_cov_36.392984:5751-8972  -            174 103032at7898         -            201     5e-10   37.3   0.0   1   1   5.4e-12   7.3e-10   36.8   0.0     8   123     4   111     2   125 0.84 -
NODE_79743_length_4481_cov_36.244637:860-2682   -            177 103032at7898         -            201     1e-09   36.3   0.0   1   1   9.9e-12   1.3e-09   35.9   0.0     8   116     2   102     1   121 0.85 -
NODE_1023_length_20994_cov_33.178320:4652-11914 -            153 103032at7898         -            201   4.2e-08   31.1   0.1   1   1   5.2e-10   7.1e-08   30.3   0.1     8   127     1   109     1   121 0.82 -
NODE_44791_length_6452_cov_47.341099:2340-5008  -            176 103032at7898         -            201   7.6e-08   30.2   0.0   1   1     8e-10   1.1e-07   29.7   0.0     8   115     6   105     3   130 0.80 -
NODE_335_length_26174_cov_36.398773:8811-13377  -            159 103032at7898         -            201   1.5e-07   29.3   0.0   1   1   1.6e-09   2.2e-07   28.7   0.0     7   129     2   114     1   126 0.88 -
NODE_14003_length_10729_cov_28.892756:3756-5716 -            152 103032at7898         -            201   1.6e-07   29.1   0.0   1   1   1.9e-09   2.6e-07   28.5   0.0     9   127     1   108     1   121 0.81 -
NODE_50273_length_6054_cov_40.682788:1620-5829  -            119 103032at7898         -            201   2.9e-07   28.3   0.0   1   1     3e-09   4.1e-07   27.8   0.0     7   110    21   114    14   118 0.77 -
NODE_604_length_23280_cov_27.867823:18106-20757 -            102 103032at7898         -            201     3e-07   28.3   0.2   1   1   2.9e-09     4e-07   27.9   0.2     7   110     4    98     1   101 0.82 -
NODE_26895_length_8284_cov_38.548198:2009-2817  -            112 103032at7898         -            201   5.6e-07   27.4   0.1   1   1   7.3e-09   9.9e-07   26.6   0.1     7   109    10   106     5   111 0.85 -
NODE_13673_length_10816_cov_24.668564:7585-8166 -            127 103032at7898         -            201   7.1e-07   27.0   0.0   1   1   8.4e-09   1.1e-06   26.4   0.0     7   129     7   117     3   123 0.85 -
NODE_34864_length_7348_cov_44.497586:3970-5794  -            130 103032at7898         -            201   4.9e-06   24.3   0.1   1   1   5.5e-08   7.5e-06   23.7   0.1     9   129     1   112     1   123 0.81 -
NODE_74762_length_4695_cov_36.676675:416-4085   -            102 103032at7898         -            201   5.6e-06   24.1   0.0   1   1     5e-08   6.8e-06   23.8   0.0     7   109     9   102     4   102 0.81 -
