#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_79552_length_4489_cov_32.571526:866-1772   -            206 79983at7898          -            324   1.8e-89  297.8   0.7   1   1   1.2e-91   2.2e-89  297.6   0.7    93   268     2   198     1   203 0.91 -
NODE_59957_length_5447_cov_30.548990:1065-4668  -            244 79983at7898          -            324     3e-62  208.4   0.1   1   1   2.1e-64   3.7e-62  208.1   0.1    45   269     1   241     1   243 0.88 -
NODE_10592_length_11778_cov_29.828239:4565-5233 -            223 79983at7898          -            324   7.5e-10   36.2   1.0   1   3   0.00014     0.024   11.5   0.0   294   323     2    31     1    32 0.90 -
NODE_10592_length_11778_cov_29.828239:4565-5233 -            223 79983at7898          -            324   7.5e-10   36.2   1.0   2   3    0.0011      0.19    8.6   0.1   241   323    52   134    43   137 0.73 -
NODE_10592_length_11778_cov_29.828239:4565-5233 -            223 79983at7898          -            324   7.5e-10   36.2   1.0   3   3   3.4e-05     0.006   13.5   0.0   234   316   148   223   140   223 0.80 -
NODE_18146_length_9748_cov_37.338792:6271-7464  -            398 79983at7898          -            324   2.2e-09   34.7   0.0   1   4   5.3e-05    0.0095   12.9   0.0   239   323    52   136    11   139 0.78 -
NODE_18146_length_9748_cov_37.338792:6271-7464  -            398 79983at7898          -            324   2.2e-09   34.7   0.0   2   4   0.00013     0.023   11.6   0.0   231   321   147   228   141   231 0.84 -
NODE_18146_length_9748_cov_37.338792:6271-7464  -            398 79983at7898          -            324   2.2e-09   34.7   0.0   3   4     0.014       2.5    4.9   0.0   294   323   300   329   289   330 0.87 -
NODE_18146_length_9748_cov_37.338792:6271-7464  -            398 79983at7898          -            324   2.2e-09   34.7   0.0   4   4       1.3   2.3e+02   -1.5   0.0   242   266   354   377   340   381 0.79 -
NODE_17724_length_9836_cov_29.589607:7163-7723  -            187 79983at7898          -            324   3.4e-08   30.8   0.2   1   2   1.5e-05    0.0027   14.6   0.1   294   323    57    86     8    88 0.74 -
NODE_17724_length_9836_cov_29.589607:7163-7723  -            187 79983at7898          -            324   3.4e-08   30.8   0.2   2   2     2e-05    0.0035   14.3   0.0   269   322   126   185   107   187 0.71 -
NODE_20491_length_9301_cov_41.241687:7268-8377  -            370 79983at7898          -            324     4e-08   30.5   0.0   1   3   5.8e-06     0.001   16.0   0.0   205   319    14   123     8   128 0.75 -
NODE_20491_length_9301_cov_41.241687:7268-8377  -            370 79983at7898          -            324     4e-08   30.5   0.0   2   3     0.011       1.9    5.3   0.0   294   323   198   227   186   228 0.86 -
NODE_20491_length_9301_cov_41.241687:7268-8377  -            370 79983at7898          -            324     4e-08   30.5   0.0   3   3     0.032       5.7    3.7   0.0   293   317   296   320   241   368 0.77 -
NODE_59084_length_5495_cov_48.452557:1754-2314  -            187 79983at7898          -            324   4.5e-08   30.4   0.0   1   1     3e-10   5.3e-08   30.1   0.0   203   323    57   176    31   177 0.83 -
NODE_48552_length_6173_cov_45.924432:2261-2956  -            232 79983at7898          -            324   4.7e-08   30.3   0.1   1   3    0.0013      0.23    8.3   0.0   293   322    11    40     3    42 0.84 -
NODE_48552_length_6173_cov_45.924432:2261-2956  -            232 79983at7898          -            324   4.7e-08   30.3   0.1   2   3   0.00031     0.055   10.4   0.0   237   323    58   145    50   148 0.76 -
NODE_48552_length_6173_cov_45.924432:2261-2956  -            232 79983at7898          -            324   4.7e-08   30.3   0.1   3   3    0.0014      0.24    8.3   0.0   235   316   160   232   150   232 0.75 -
NODE_18937_length_9591_cov_24.560156:3361-4437  -            359 79983at7898          -            324   1.4e-07   28.8   0.0   1   3   3.9e-05    0.0069   13.3   0.0   294   322    81   109    33   111 0.84 -
NODE_18937_length_9591_cov_24.560156:3361-4437  -            359 79983at7898          -            324   1.4e-07   28.8   0.0   2   3      0.03       5.3    3.8   0.0   298   319   193   214   133   219 0.66 -
NODE_18937_length_9591_cov_24.560156:3361-4437  -            359 79983at7898          -            324   1.4e-07   28.8   0.0   3   3    0.0016      0.28    8.0   0.0   232   323   266   350   238   351 0.75 -
NODE_48552_length_6173_cov_45.924432:3101-4138  -            346 79983at7898          -            324   1.7e-07   28.4   0.0   1   4       1.2   2.1e+02   -1.4   0.0   294   323    30    59    24    62 0.84 -
NODE_48552_length_6173_cov_45.924432:3101-4138  -            346 79983at7898          -            324   1.7e-07   28.4   0.0   2   4    0.0058         1    6.2   0.0    61   120    81   145    54   152 0.74 -
NODE_48552_length_6173_cov_45.924432:3101-4138  -            346 79983at7898          -            324   1.7e-07   28.4   0.0   3   4    0.0041      0.73    6.7   0.0   289   322   217   250   196   252 0.85 -
NODE_48552_length_6173_cov_45.924432:3101-4138  -            346 79983at7898          -            324   1.7e-07   28.4   0.0   4   4    0.0002     0.036   11.0   0.0   230   316   262   343   256   346 0.80 -
NODE_20491_length_9301_cov_41.241687:5653-6315  -            221 79983at7898          -            324   1.1e-06   25.8   0.2   1   3     0.018       3.3    4.5   0.0   292   321     3    32     1    37 0.82 -
NODE_20491_length_9301_cov_41.241687:5653-6315  -            221 79983at7898          -            324   1.1e-06   25.8   0.2   2   3   1.2e-06   0.00021   18.3   0.1   205   323    15   131    13   132 0.80 -
NODE_20491_length_9301_cov_41.241687:5653-6315  -            221 79983at7898          -            324   1.1e-06   25.8   0.2   3   3     0.086        15    2.3   0.0   243   316   154   220   144   221 0.59 -
NODE_19972_length_9397_cov_40.270703:7596-8273  -            226 79983at7898          -            324   3.9e-06   24.0   0.0   1   3    0.0027      0.48    7.3   0.0   295   319     3    27     1    33 0.85 -
NODE_19972_length_9397_cov_40.270703:7596-8273  -            226 79983at7898          -            324   3.9e-06   24.0   0.0   2   3     0.012       2.2    5.1   0.0   233   320    44   125    32   131 0.78 -
NODE_19972_length_9397_cov_40.270703:7596-8273  -            226 79983at7898          -            324   3.9e-06   24.0   0.0   3   3   0.00047     0.084    9.8   0.0   206   316   110   218   101   226 0.70 -
NODE_48552_length_6173_cov_45.924432:437-1240   -            268 79983at7898          -            324     5e-06   23.6   0.0   1   3    0.0039       0.7    6.7   0.0   294   322     2    30     1    34 0.85 -
NODE_48552_length_6173_cov_45.924432:437-1240   -            268 79983at7898          -            324     5e-06   23.6   0.0   2   3   4.4e-05    0.0077   13.2   0.0   233   323    44   132    33   133 0.84 -
NODE_48552_length_6173_cov_45.924432:437-1240   -            268 79983at7898          -            324     5e-06   23.6   0.0   3   3       0.4        71    0.1   0.0   303   319   210   226   150   255 0.73 -
NODE_9178_length_12288_cov_37.882353:9253-11661 -            803 79983at7898          -            324   1.4e-05   22.2   0.0   1   3     0.038       6.7    3.5   0.0   291   323    48    80    38    81 0.90 -
NODE_9178_length_12288_cov_37.882353:9253-11661 -            803 79983at7898          -            324   1.4e-05   22.2   0.0   2   3     0.011         2    5.3   0.0   294   322   450   478   393   480 0.81 -
NODE_9178_length_12288_cov_37.882353:9253-11661 -            803 79983at7898          -            324   1.4e-05   22.2   0.0   3   3   0.00072      0.13    9.2   0.0    76   120   717   762   695   775 0.76 -
NODE_10592_length_11778_cov_29.828239:3380-4507 -            376 79983at7898          -            324   3.2e-05   21.0   0.1   1   4      0.19        35    1.2   0.0   290   323    55    88    45    89 0.83 -
NODE_10592_length_11778_cov_29.828239:3380-4507 -            376 79983at7898          -            324   3.2e-05   21.0   0.1   2   4      0.22        39    1.0   0.0    75   118   129   172    85   188 0.56 -
NODE_10592_length_11778_cov_29.828239:3380-4507 -            376 79983at7898          -            324   3.2e-05   21.0   0.1   3   4   0.00023      0.04   10.8   0.0   192   323   150   281   141   283 0.71 -
NODE_10592_length_11778_cov_29.828239:3380-4507 -            376 79983at7898          -            324   3.2e-05   21.0   0.1   4   4      0.03       5.3    3.8   0.0   243   317   304   374   285   376 0.67 -
NODE_12457_length_11171_cov_35.266980:7571-8215 -            215 79983at7898          -            324   0.00015   18.8   0.1   1   3     0.022       3.8    4.3   0.0   297   320     2    25     1    31 0.80 -
NODE_12457_length_11171_cov_35.266980:7571-8215 -            215 79983at7898          -            324   0.00015   18.8   0.1   2   3   0.00027     0.048   10.6   0.0   238   323    46   125    35   126 0.82 -
NODE_12457_length_11171_cov_35.266980:7571-8215 -            215 79983at7898          -            324   0.00015   18.8   0.1   3   3      0.34        60    0.4   0.0   241   314   146   213   139   215 0.66 -
