#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_7417_length_13065_cov_31.101959:647-8037   -           1209 2212at7898           -           2404   5.6e-56  187.3  96.1   1   7   5.6e-28   9.2e-26   87.0   1.4   355   573     8   258     3   259 0.75 -
NODE_7417_length_13065_cov_31.101959:647-8037   -           1209 2212at7898           -           2404   5.6e-56  187.3  96.1   2   7   6.1e-13     1e-10   37.1  26.4   226   338   245   367   244   377 0.86 -
NODE_7417_length_13065_cov_31.101959:647-8037   -           1209 2212at7898           -           2404   5.6e-56  187.3  96.1   3   7   9.9e-19   1.6e-16   56.3   0.7   405   573   465   653   444   654 0.73 -
NODE_7417_length_13065_cov_31.101959:647-8037   -           1209 2212at7898           -           2404   5.6e-56  187.3  96.1   4   7   2.3e-10   3.8e-08   28.6  21.5   227   326   641   744   641   764 0.84 -
NODE_7417_length_13065_cov_31.101959:647-8037   -           1209 2212at7898           -           2404   5.6e-56  187.3  96.1   5   7       3.7   6.2e+02   -5.3   5.5   731   796   739   811   736   816 0.69 -
NODE_7417_length_13065_cov_31.101959:647-8037   -           1209 2212at7898           -           2404   5.6e-56  187.3  96.1   6   7   1.6e-07   2.6e-05   19.2   6.4   520   574  1008  1063   990  1097 0.88 -
NODE_7417_length_13065_cov_31.101959:647-8037   -           1209 2212at7898           -           2404   5.6e-56  187.3  96.1   7   7     0.035       5.7    1.5   5.0   319   371  1113  1164  1084  1182 0.77 -
NODE_461470_length_273_cov_3.224138:26-241      -             72 2212at7898           -           2404   1.4e-31  106.3   8.6   1   1   8.8e-34   1.5e-31  106.3   8.6   507   573     1    68     1    72 0.96 -
NODE_48136_length_6205_cov_23.775958:3373-3889  -            132 2212at7898           -           2404   4.4e-30  101.4  15.4   1   1   3.6e-32     6e-30  100.9  15.4   884  1008     2   132     1   132 0.77 -
NODE_44970_length_6437_cov_32.925529:3896-4507  -            133 2212at7898           -           2404   4.1e-29   98.2   4.9   1   1   2.7e-31   4.5e-29   98.0   4.9   883  1008     1   133     1   133 0.91 -
NODE_74880_length_4690_cov_26.893487:2414-3051  -            119 2212at7898           -           2404   2.4e-24   82.4  10.6   1   1   1.6e-26   2.6e-24   82.2  10.6   459   576     1   118     1   119 0.86 -
