#                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_64558_length_5193_cov_24.705929:709-2376     -            421 51290at7898          -            375   6.9e-05   20.0   0.3   1   2   2.2e-07   0.00013   19.1   0.1   216   246     3    33     1    72 0.81 -
NODE_64558_length_5193_cov_24.705929:709-2376     -            421 51290at7898          -            375   6.9e-05   20.0   0.3   2   2       0.9   5.2e+02   -2.7   0.0   207   225    98   116    62   121 0.72 -
NODE_16237_length_10170_cov_29.160262:2520-3434   -            305 51290at7898          -            375    0.0017   15.4   0.4   1   2   7.4e-06    0.0043   14.1   0.0   219   255     7    43     3    61 0.87 -
NODE_16237_length_10170_cov_29.160262:2520-3434   -            305 51290at7898          -            375    0.0017   15.4   0.4   2   2      0.38   2.2e+02   -1.4   0.1   208   227   102   121    98   167 0.76 -
NODE_112928_length_3348_cov_37.387812:907-1389    -            161 51290at7898          -            375    0.0019   15.3   2.5   1   2   5.7e-05     0.033   11.2   0.3   218   254     1    37     1    51 0.89 -
NODE_112928_length_3348_cov_37.387812:907-1389    -            161 51290at7898          -            375    0.0019   15.3   2.5   2   2    0.0058       3.4    4.6   0.1   191   228    99   135    82   154 0.76 -
NODE_70114_length_4914_cov_36.710280:2318-3779    -            243 51290at7898          -            375    0.0048   13.9   0.4   1   2   8.3e-06    0.0048   13.9   0.4   207   253    74   120    65   128 0.88 -
NODE_70114_length_4914_cov_36.710280:2318-3779    -            243 51290at7898          -            375    0.0048   13.9   0.4   2   2     0.059        34    1.3   0.3   186   226   176   215   163   242 0.70 -
NODE_215657_length_1434_cov_20.128839:89-787      -            233 51290at7898          -            375    0.0065   13.5   0.2   1   3   1.1e-05    0.0065   13.5   0.2   220   255     1    36     1    67 0.89 -
NODE_215657_length_1434_cov_20.128839:89-787      -            233 51290at7898          -            375    0.0065   13.5   0.2   2   3      0.53     3e+02   -1.9   0.0   212   225    99   112    93   156 0.76 -
NODE_215657_length_1434_cov_20.128839:89-787      -            233 51290at7898          -            375    0.0065   13.5   0.2   3   3     0.099        57    0.5   0.4   317   347   191   222   111   226 0.65 -
NODE_53400_length_5845_cov_29.949008:4874-5680    -            148 51290at7898          -            375    0.0076   13.3   1.1   1   2   2.5e-05     0.014   12.4   0.2   214   255    17    59    12    65 0.80 -
NODE_53400_length_5845_cov_29.949008:4874-5680    -            148 51290at7898          -            375    0.0076   13.3   1.1   2   2      0.24   1.4e+02   -0.8   0.1   209   225    82    98    76   135 0.68 -
NODE_2281_length_17661_cov_103.117014:13453-17438 -            268 51290at7898          -            375    0.0085   13.1   0.8   1   2     3e-05     0.017   12.1   0.1   211   254    85   129    77   150 0.84 -
NODE_2281_length_17661_cov_103.117014:13453-17438 -            268 51290at7898          -            375    0.0085   13.1   0.8   2   2      0.61   3.5e+02   -2.1   0.1   208   224   189   205   184   213 0.83 -
NODE_70389_length_4900_cov_29.843574:360-839      -            160 51290at7898          -            375      0.03   11.3   3.0   1   2   0.00046      0.27    8.2   0.1   220   254     1    35     1    51 0.89 -
NODE_70389_length_4900_cov_29.843574:360-839      -            160 51290at7898          -            375      0.03   11.3   3.0   2   2    0.0097       5.6    3.8   0.4   181   225    93   136    85   150 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/51290at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/51290at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/51290at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:33:33 2021
# [ok]
