#                                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_4068_length_15341_cov_37.513843:12787-14307 -            507 55439at7898          -            470   7.2e-22   75.9   1.3   1   1   3.5e-24   1.1e-21   75.4   1.3   356   465    15   126    11   131 0.90 -
NODE_54344_length_5783_cov_30.839726:715-2292    -            526 55439at7898          -            470   1.1e-20   72.0   1.9   1   1   7.7e-23   2.4e-20   70.9   1.9   356   464    17   127    11   133 0.92 -
NODE_106085_length_3550_cov_30.741234:1207-2691  -            495 55439at7898          -            470   5.5e-20   69.7   3.9   1   1   2.5e-22   7.7e-20   69.2   3.9   357   466     1   112     1   116 0.93 -
NODE_1082_length_20768_cov_32.131646:1992-2708   -            239 55439at7898          -            470     1e-18   65.5  23.9   1   3   1.6e-17     5e-15   53.4   0.2   204   344    19   162     1   166 0.82 -
NODE_1082_length_20768_cov_32.131646:1992-2708   -            239 55439at7898          -            470     1e-18   65.5  23.9   2   3    0.0065         2    5.2   5.9   157   194   165   203   162   207 0.81 -
NODE_1082_length_20768_cov_32.131646:1992-2708   -            239 55439at7898          -            470     1e-18   65.5  23.9   3   3   2.4e-06   0.00073   16.6   6.2   159   193   205   239   203   239 0.55 -
NODE_166972_length_2151_cov_21.647661:461-2041   -            527 55439at7898          -            470   1.3e-17   61.9   0.8   1   1   6.2e-20   1.9e-17   61.4   0.8   355   460    21   128    12   137 0.90 -
NODE_104286_length_3605_cov_30.742156:197-1711   -            505 55439at7898          -            470   2.5e-17   61.0   1.9   1   1   1.1e-19   3.3e-17   60.6   1.9   357   456     4   104     1   115 0.93 -
NODE_64450_length_5199_cov_48.412157:7-1203      -            399 55439at7898          -            470   5.7e-17   59.8   0.9   1   1   2.5e-19   7.8e-17   59.3   0.9   357   456     4   104     1   114 0.93 -
NODE_12625_length_11121_cov_54.703865:642-2150   -            503 55439at7898          -            470   5.9e-17   59.7   1.5   1   1   2.7e-19   8.4e-17   59.2   1.5   357   463     1   109     1   115 0.90 -
NODE_150834_length_2446_cov_31.298253:312-1811   -            500 55439at7898          -            470   2.3e-16   57.8   2.6   1   1   1.2e-18   3.7e-16   57.1   2.6   357   459     1   104     1   113 0.92 -
NODE_31237_length_7742_cov_37.837498:4703-6635   -            404 55439at7898          -            470   3.7e-11   40.6   2.4   1   1   1.6e-13     5e-11   40.2   2.4   398   464     4    72     1    77 0.93 -
NODE_8305_length_12649_cov_29.333466:7356-9523   -            405 55439at7898          -            470   6.1e-11   39.9   1.2   1   1   3.1e-13   9.5e-11   39.3   1.2   398   463     5    72     2    77 0.92 -
NODE_112818_length_3351_cov_38.363161:117-1382   -            422 55439at7898          -            470   4.7e-07   27.1   3.4   1   1   2.2e-09   6.8e-07   26.6   3.4   411   465     2    59     1    64 0.89 -
NODE_9082_length_12323_cov_35.525851:1401-7040   -            307 55439at7898          -            470   5.7e-07   26.8   3.8   1   2   1.9e-09   5.7e-07   26.8   3.8   151   196    60   105    33   125 0.80 -
NODE_9082_length_12323_cov_35.525851:1401-7040   -            307 55439at7898          -            470   5.7e-07   26.8   3.8   2   2       4.4   1.4e+03   -4.1   0.9   182   203   197   219   184   247 0.55 -
NODE_66818_length_5076_cov_31.000000:1224-4572   -            179 55439at7898          -            470    0.0012   15.9   0.1   1   1   4.6e-06    0.0014   15.6   0.1   335   415    56   140    47   172 0.81 -
NODE_54908_length_5746_cov_38.918895:3675-4905   -            220 55439at7898          -            470    0.0087   13.0   1.5   1   2    0.0053       1.6    5.5   0.1    47    95     1    51     1   100 0.87 -
NODE_54908_length_5746_cov_38.918895:3675-4905   -            220 55439at7898          -            470    0.0087   13.0   1.5   2   2    0.0017      0.53    7.2   0.2   196   243   165   220   125   220 0.60 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/55439at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/rerun_results/55439at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/55439at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_contigs_results-SPAdes_decontam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/rerun_results/contigs.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 14:34:01 2021
# [ok]
