#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	21162760	20189186	95.39	26855	0.13	7811	0.04	75584	0.36	863324	4.08
Ecoli	21162760	21162715	100.00	0	0.00	0	0.00	13	0.00	32	0.00
PhiX	21162760	21162760	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	21162760	21162731	100.00	0	0.00	0	0.00	0	0.00	29	0.00
Vectors	21162760	21066388	99.54	54	0.00	3	0.00	2032	0.01	94283	0.45
Bacteria_24k	21162760	20654447	97.60	11356	0.05	18481	0.09	56593	0.27	421883	1.99
Protists_1k	21162760	19844859	93.77	80193	0.38	181584	0.86	35932	0.17	1020192	4.82
Viruses	21162760	20643481	97.54	1197	0.01	427	0.00	58409	0.28	459246	2.17
Fungi_RefSeq_release	21162760	20286322	95.85	16192	0.08	5476	0.03	90242	0.43	764528	3.61
Coral	21162760	20722420	97.93	2494	0.01	780	0.00	61650	0.29	375416	1.77
Bird	21162760	20497612	96.86	19972	0.09	2925	0.01	151832	0.72	490419	2.32
Plant	21162760	20557557	97.14	4259	0.02	1054	0.00	65462	0.31	534428	2.53

%Hit_no_genomes: 93.02
