#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	179074641	173805957	97.06	180922	0.10	40788	0.02	406372	0.23	4640602	2.59
Ecoli	179074641	179074519	100.00	0	0.00	0	0.00	29	0.00	93	0.00
PhiX	179074641	179074641	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	179074641	179074638	100.00	0	0.00	0	0.00	1	0.00	2	0.00
Vectors	179074641	177682533	99.22	496	0.00	48	0.00	20562	0.01	1371002	0.77
Bacteria_24k	179074641	175888954	98.23	23679	0.01	36645	0.02	256847	0.14	2868516	1.60
Protists_1k	179074641	172279453	96.21	461794	0.26	787211	0.44	185120	0.10	5361063	2.99
Viruses	179074641	175819125	98.19	7791	0.00	2633	0.00	270766	0.15	2974326	1.66
Fungi_RefSeq_release	179074641	174147462	97.24	109722	0.06	31326	0.02	458164	0.26	4327967	2.42
Coral	179074641	176046469	98.31	20643	0.01	7079	0.00	315560	0.18	2684890	1.50
Bird	179074641	175108574	97.79	115267	0.06	18258	0.01	666727	0.37	3165815	1.77
Plant	179074641	175650051	98.09	21493	0.01	4375	0.00	321894	0.18	3076828	1.72

%Hit_no_genomes: 95.73
