#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	144292733	140026973	97.05	146459	0.10	32649	0.02	329458	0.23	3757194	2.60
Ecoli	144292733	144292600	100.00	0	0.00	0	0.00	28	0.00	105	0.00
PhiX	144292733	144292730	100.00	0	0.00	0	0.00	3	0.00	0	0.00
Contamnts_Adaptrs	144292733	144292733	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	144292733	143198433	99.24	398	0.00	27	0.00	16590	0.01	1077285	0.75
Bacteria_24k	144292733	141727675	98.23	19867	0.01	30629	0.02	209157	0.14	2305405	1.60
Protists_1k	144292733	138790939	96.19	373342	0.26	637351	0.44	149318	0.10	4341783	3.01
Viruses	144292733	141666451	98.18	6274	0.00	2058	0.00	224465	0.16	2393485	1.66
Fungi_RefSeq_release	144292733	140320589	97.24	88076	0.06	25024	0.02	370930	0.26	3488114	2.42
Coral	144292733	141869891	98.32	16384	0.01	5685	0.00	255356	0.18	2145417	1.49
Bird	144292733	141103959	97.79	93935	0.07	14721	0.01	552959	0.38	2527159	1.75
Plant	144292733	141543661	98.10	17244	0.01	3607	0.00	262021	0.18	2466200	1.71

%Hit_no_genomes: 95.71
